target_id	length	eff_length	est_counts	tpm
gene-CDR20291_0520	537	348.839	2754	116.007
gene-CDR20291_0521	222	79.8303	424	78.0451
gene-CDR20291_0522	264	107.992	391	53.2027
gene-CDR20291_0523	573	384.317	1285	49.1315
gene-CDR20291_0524	534	345.926	975	41.416
gene-CDR20291_0525	249	97.4661	2856	430.578
gene-CDR20291_0526	204	68.8631	1477	315.167
gene-CDR20291_0527	414	231.476	850	53.9585
gene-CDR20291_0528	489	302.226	1084	52.7042
gene-CDR20291_0529	1569	1379.58	4319	46.0028
gene-CDR20291_0530	1110	920.578	1729.6	27.6078
gene-CDR20291_0531	1014	824.578	217	3.86701
gene-CDR20291_0532	570	381.356	977	37.6454
gene-CDR20291_0533	1338	1148.58	1571	20.0985
gene-CDR20291_0534	729	539.622	1554	42.3164
gene-CDR20291_0535	2112	1922.58	997	7.62006
gene-CDR20291_0536	774	584.608	294	7.38975
gene-CDR20291_0537	177	53.3707	859	236.503
gene-CDR20291_0538	651	461.771	6998	222.687
gene-CDR20291_0539	825	635.578	701	16.2068
gene-CDR20291_0540	894	704.578	191	3.98338
gene-CDR20291_0541	438	253.748	15	0.868633
gene-CDR20291_0542	231	85.5744	47	8.07051
gene-CDR20291_0543	222	79.8303	60	11.0441
gene-CDR20291_0544	141	34.2069	0	0
gene-CDR20291_0545	258	103.792	35	4.95509
gene-CDR20291_0546	1254	1064.58	301	4.15467
gene-CDR20291_0547	1302	1112.58	546	7.21123
gene-CDR20291_0548	276	116.457	132	16.6555
gene-CDR20291_0549	231	85.5744	8453	1451.49
gene-CDR20291_0550	582	393.235	49250	1840.36
gene-CDR20291_0551	1686	1496.58	18039	177.117
gene-CDR20291_0552	678	488.723	1309	39.3572
gene-CDR20291_0553	1365	1175.58	1007	12.5871
gene-CDR20291_0554	531	343	375	16.0651
gene-CDR20291_0555	1080	890.578	813	13.4142
gene-CDR20291_0556	369	191.182	413	31.7431
gene-CDR20291_0557	804	614.586	746	17.8363
gene-CDR20291_0558	891	701.578	405	8.48255
gene-CDR20291_0559	444	259.396	455	25.7748
gene-CDR20291_0560	201	67.026	397	87.0351
gene-CDR20291_0561	909	719.578	1135.5	23.1876
gene-CDR20291_0562	489	302.226	152	7.39025
gene-CDR20291_0563	408	226.032	157	10.2065
gene-CDR20291_0564	219	77.9803	130	24.4966
gene-CDR20291_0565	690	500.686	387	11.3578
gene-CDR20291_0566	918	728.578	680	13.7145
gene-CDR20291_0567	930	740.578	502	9.96048
gene-CDR20291_0568	681	491.705	425	12.7008
gene-CDR20291_0569	702	512.667	3251	93.1812
gene-CDR20291_0570	660	470.747	4825	150.611
gene-CDR20291_0571	2067	1877.58	330	2.58264
gene-CDR20291_0572	1956	1766.58	293	2.43715
gene-CDR20291_0573	1191	1001.58	350	5.13488
gene-CDR20291_0574	375	196.48	258	19.2952
gene-CDR20291_0575	873	683.578	561	12.0593
gene-CDR20291_0576	639	449.811	755	24.6641
gene-CDR20291_0577	735	545.615	324	8.72582
gene-CDR20291_0578	1257	1067.58	344	4.73485
gene-CDR20291_0579	1194	1004.58	388	5.67539
gene-CDR20291_0580	381	201.748	266	19.374
gene-CDR20291_0581	555	366.552	0	0
gene-CDR20291_0582	7101	6911.58	1303	2.77022
gene-CDR20291_0583	501	313.809	119	5.57222
gene-CDR20291_0584	8133	7943.58	11175	20.6718
gene-CDR20291_0585	561	372.474	330	13.0186
gene-CDR20291_0586	246	95.4383	618	95.1509
gene-CDR20291_0587	270	112.173	489	64.057
gene-CDR20291_0588	738	548.608	64	1.71421
gene-CDR20291_0589	762	572.608	38	0.975154
gene-CDR20291_0590	924	734.578	76	1.52028
gene-CDR20291_0591	714	524.642	1460	40.8919
gene-CDR20291_0592	1407	1217.58	3451	41.6481
gene-CDR20291_0593	390	209.836	311	21.7785
gene-CDR20291_0594	471	284.987	260	13.4059
gene-CDR20291_0595	786	596.601	3949	97.2637
gene-CDR20291_0596	708	518.648	948	26.8586
gene-CDR20291_0597	216	76.156	25	4.82373
gene-CDR20291_0598	501	313.809	352	16.4825
gene-CDR20291_0599	780	590.608	1844	45.8785
gene-CDR20291_0600	504	316.718	601	27.8836
gene-CDR20291_0601	702	512.667	206	5.90444
gene-CDR20291_0602	657	467.753	101	3.17287
gene-CDR20291_0603	1641	1451.58	410	4.15041
gene-CDR20291_0604	1323	1133.58	139	1.80182
gene-CDR20291_0605	1008	818.578	1016	18.2382
gene-CDR20291_0606	1398	1208.58	548	6.66275
gene-CDR20291_0607	1323	1133.58	830	10.7591
gene-CDR20291_0608	1040	850.578	887	15.3235
gene-CDR20291_0609	1023	833.578	2386	42.0602
gene-CDR20291_0610	1404	1214.58	604	7.30733
gene-CDR20291_0611	426	242.562	27570	1670.17
gene-CDR20291_0612	195	63.5209	11288	2611.25
gene-CDR20291_0613	357	180.751	33260	2703.89
gene-CDR20291_0614	546	357.702	315	12.9401
gene-CDR20291_0615	1926	1736.58	1914	16.1955
gene-CDR20291_0616	1968	1778.58	347	2.86684
gene-CDR20291_0617	780	590.608	227	5.64773
gene-CDR20291_0618	876	686.578	2362	50.5519
gene-CDR20291_0619	819	629.586	598	13.957
gene-CDR20291_0620	582	393.235	1160	43.3464
gene-CDR20291_0621	1743	1553.58	755	7.14104
gene-CDR20291_0622	1335	1145.58	5596	71.7795
gene-CDR20291_0623	672	482.729	2418	73.6037
gene-CDR20291_0624	798	608.586	858	20.7163
gene-CDR20291_0625	1029	839.578	8110	141.941
gene-CDR20291_0626	2394	2204.58	27818	185.416
gene-CDR20291_0627	609	420.027	10237	358.132
gene-CDR20291_0628	684	494.705	213	6.32675
gene-CDR20291_0629	2619	2429.58	5072	30.6758
gene-CDR20291_0630	579	390.274	3391	127.675
gene-CDR20291_0631	477	290.715	482	24.3627
gene-CDR20291_0632	822	632.586	6062	140.813
gene-CDR20291_0633	2514	2324.58	15394	97.3094
gene-CDR20291_0634	1452	1262.58	167366	1947.85
gene-CDR20291_0635	2379	2189.58	8179	54.8892
gene-CDR20291_0636	561	372.474	896	35.3476
gene-CDR20291_0637	1701	1511.58	18055	175.515
gene-CDR20291_0638	924	734.578	2953	59.0708
gene-CDR20291_0639	1755	1565.58	5555	52.1383
gene-CDR20291_0640	1143	953.578	4546	70.052
gene-CDR20291_0641	120	24.1494	27	16.4288
gene-CDR20291_0642	912	722.578	5194	105.624
gene-CDR20291_0643	1920	1730.58	69006	585.926
gene-CDR20291_0644	780	590.608	16035	398.949
gene-CDR20291_0645	1677	1487.58	99571	983.559
gene-CDR20291_0646	633	443.839	4888	161.828
gene-CDR20291_0647	873	683.578	6900	148.323
gene-CDR20291_0648	675	485.729	8228	248.913
gene-CDR20291_0649	882	692.578	6894	146.268
gene-CDR20291_0650	1386	1196.58	12759	156.683
gene-CDR20291_0651	771	581.608	4730	119.503
gene-CDR20291_0652	945	755.578	13349	259.607
gene-CDR20291_0653	1368	1178.58	22489	280.388
gene-CDR20291_0654	807	617.586	29676	706.082
gene-CDR20291_0655	2127	1937.58	73259	555.583
gene-CDR20291_0656	378	199.143	12158	897.107
gene-CDR20291_0657	1995	1805.58	3159	25.7087
gene-CDR20291_0658	873	683.578	1566	33.6629
gene-CDR20291_0659	951	761.578	1098	21.1853
gene-CDR20291_0660	816	626.586	920	21.5752
gene-CDR20291_0661	192	61.7791	1396	332.041
gene-CDR20291_0662	417	234.215	5837	366.204
gene-CDR20291_0663	351	175.593	5178	433.314
gene-CDR20291_0664	780	590.608	795	19.7795
gene-CDR20291_0665	882	692.578	836	17.7372
gene-CDR20291_0666	513	325.457	569	25.6901
gene-CDR20291_0667	546	357.702	2060	84.6239
gene-CDR20291_0668	1098	908.578	208	3.36394
gene-CDR20291_0669	1527	1337.58	192	2.10926
gene-CDR20291_0670	1116	926.578	808	12.8138
gene-CDR20291_0671	765	575.608	903	23.052
gene-CDR20291_0672	789	599.593	1846	45.24
gene-CDR20291_0673	747	557.608	864	22.7684
gene-CDR20291_0674	375	196.48	117	8.75014
gene-CDR20291_0675	1461	1271.58	2337	27.0062
gene-CDR20291_0676	2877	2687.58	4716	25.7846
gene-CDR20291_0677	2067	1877.58	1501	11.7471
gene-CDR20291_0678	816	626.586	1011	23.7093
gene-CDR20291_0679	678	488.723	1199	36.0498
gene-CDR20291_0680	723	533.635	2476	68.1795
gene-CDR20291_0681	1152	962.578	1371	20.929
gene-CDR20291_0682	1176	986.578	4203	62.6001
gene-CDR20291_0683	819	629.586	4115	96.0422
gene-CDR20291_0684	642	452.811	2127	69.0237
gene-CDR20291_0685	1671	1481.58	1274	12.6355
gene-CDR20291_0686	735	545.615	8253	222.266
gene-CDR20291_0687	2232	2042.58	116301	836.666
gene-CDR20291_0688	1062	872.578	153	2.57653
gene-CDR20291_0689	1614	1424.58	14206	146.532
gene-CDR20291_0690	1986	1796.58	851	6.96035
gene-CDR20291_0691	435	250.94	433	25.3551
gene-CDR20291_0692	561	372.474	1130	44.579
gene-CDR20291_0693	369	191.182	2344	180.159
gene-CDR20291_0694	567	378.403	6552	254.429
gene-CDR20291_0695	366	188.54	4887	380.879
gene-CDR20291_0696	780	590.608	379	9.42947
gene-CDR20291_0697	1119	929.578	252.899	3.99768
gene-CDR20291_0698	2313	2123.58	932	6.44904
gene-CDR20291_0699	336	163.019	326	29.3851
gene-CDR20291_0700	429	245.375	556	33.2959
gene-CDR20291_0701	765	575.608	796	20.3205
gene-CDR20291_0702	438	253.748	47	2.72172
gene-CDR20291_0703	1014	824.578	332	5.91635
gene-CDR20291_0704	363	185.956	223	17.6214
gene-CDR20291_0705	1017	827.578	7453	132.333
gene-CDR20291_0706	843	653.578	1138	25.5854
gene-CDR20291_0707	465	279.218	252	13.2618
gene-CDR20291_0708	1173	983.578	683	10.2037
gene-CDR20291_0709	936	746.578	911	17.9304
gene-CDR20291_0710	402	220.578	13491	898.729
gene-CDR20291_0711	465	279.218	14467	761.345
gene-CDR20291_0712	2694	2504.58	45906	269.328
gene-CDR20291_0713	699	509.68	367	10.5807
gene-CDR20291_0714	1008	818.578	7742	138.976
gene-CDR20291_0715	885	695.578	4636	97.9366
gene-CDR20291_0716	1581	1391.58	9695	102.374
gene-CDR20291_0717	636	446.822	2020	66.43
gene-CDR20291_0718	261	105.862	2280	316.478
gene-CDR20291_0719	1284	1094.58	7752	104.067
gene-CDR20291_0720	678	488.723	9840	295.855
gene-CDR20291_0721	444	259.396	8869	502.41
gene-CDR20291_0722	669	479.729	369	11.3026
gene-CDR20291_0723	378	199.143	59	4.35345
gene-CDR20291_0724	387	207.199	26	1.84388
gene-CDR20291_0725	756	566.608	6996	181.432
gene-CDR20291_0726	720	530.635	12374	342.658
gene-CDR20291_0727	1005	815.578	5236	94.3369
gene-CDR20291_0728	897	707.578	294	6.10549
gene-CDR20291_0729	1356	1166.58	331	4.16928
gene-CDR20291_0730	1194	1004.58	508	7.43066
gene-CDR20291_0731	816	626.586	54	1.26637
gene-CDR20291_0732	1341	1151.58	152	1.93953
gene-CDR20291_0733	1233	1043.58	285	4.01298
gene-CDR20291_0734	1143	953.578	213	3.28224
gene-CDR20291_0735	795	605.586	160	3.88232
gene-CDR20291_0736	1023	833.578	697	12.2867
gene-CDR20291_0737	1377	1187.58	906	11.2102
gene-CDR20291_0738	345	170.469	5563	479.524
gene-CDR20291_0739	237	89.4463	46	7.55688
gene-CDR20291_0740	1011	821.578	573	10.2483
gene-CDR20291_0741	531	343	2336	100.075
gene-CDR20291_0742	1929	1739.58	6970	58.8757
gene-CDR20291_0743	411	228.735	20900	1342.64
gene-CDR20291_0744	303	136.718	6754	725.908
gene-CDR20291_0745	693	503.68	6541	190.826
gene-CDR20291_0746	1200	1010.58	2812	40.8877
gene-CDR20291_0747	1878	1688.58	11028	95.9672
gene-CDR20291_0748	1407	1217.58	12265	148.019
gene-CDR20291_0749	849	659.578	13734	305.97
gene-CDR20291_0750	717	527.635	23929	666.405
gene-CDR20291_0751	936	746.578	18240	359.002
gene-CDR20291_0752	924	734.578	4817	96.3576
gene-CDR20291_0753	771	581.608	4270	107.881
gene-CDR20291_0754	783	593.608	8041	199.048
gene-CDR20291_0755	537	348.839	276150	11632.3
gene-CDR20291_0756	390	209.836	115275	8072.41
gene-CDR20291_0757	387	207.199	164252	11648.5
gene-CDR20291_0758	1443	1253.58	100561	1178.76
gene-CDR20291_0759	816	626.586	642	15.0557
gene-CDR20291_0760	1185	995.578	46314	683.572
gene-CDR20291_0761	1128	938.578	499	7.81228
gene-CDR20291_0762	1194	1004.58	2413	35.2956
gene-CDR20291_0763	1926	1736.58	6070	51.362
gene-CDR20291_0764	996	806.578	3012	54.8727
gene-CDR20291_0765	474	287.843	486	24.8101
gene-CDR20291_0766	495	307.969	444	21.1847
gene-CDR20291_0767	540	351.809	4217	176.134
gene-CDR20291_0768	312	143.612	1081	110.607
gene-CDR20291_0769	687	497.686	1530	45.1734
gene-CDR20291_0770	885	695.578	4717	99.6477
gene-CDR20291_0771	1176	986.578	11867	176.749
gene-CDR20291_0772	855	665.578	371	8.19073
gene-CDR20291_0773	1236	1046.58	1352	18.9825
gene-CDR20291_0774	942	752.578	28466	555.805
gene-CDR20291_0775	354	178.191	177	14.596
gene-CDR20291_0776	921	731.578	11909	239.201
gene-CDR20291_0777	465	279.218	385	20.2611
gene-CDR20291_0778	1536	1346.58	562	6.13271
gene-CDR20291_0779	1368	1178.58	2555	31.8552
gene-CDR20291_0780	225	81.7392	986	177.253
gene-CDR20291_0781	399	217.854	1003	67.6522
gene-CDR20291_0782	444	259.396	963	54.5519
gene-CDR20291_0783	1032	842.578	7188	125.356
gene-CDR20291_0784	921	731.578	4538	91.1489
gene-CDR20291_0785	1569	1379.58	24055	256.216
gene-CDR20291_0786	1026	836.578	8495	149.212
gene-CDR20291_0787	945	755.578	13793	268.242
gene-CDR20291_0788	2655	2465.58	1245	7.4199
gene-CDR20291_0789	630	440.877	29	0.966557
gene-CDR20291_0790	327	155.6	30	2.83309
gene-CDR20291_0791	1290	1100.58	139	1.85584
gene-CDR20291_0792	330	158.101	85	7.90008
gene-CDR20291_0793	1329	1139.58	494	6.36987
gene-CDR20291_0794	861	671.578	5588	122.266
gene-CDR20291_0795	981	791.578	2604	48.3387
gene-CDR20291_0796	450	265.025	105	5.8217
gene-CDR20291_0797	930	740.578	2788	55.3184
gene-CDR20291_0798	846	656.578	3740	83.7014
gene-CDR20291_0799	750	560.608	921	24.1406
gene-CDR20291_0800	1065	875.578	1751	29.3859
gene-CDR20291_0801	558	369.529	939	37.3391
gene-CDR20291_0802	1023	833.578	139929	2466.66
gene-CDR20291_0803	756	566.608	41346.9	1072.28
gene-CDR20291_0804	888	698.578	22881.4	481.3
gene-CDR20291_0805	1038	848.578	1444	25.0048
gene-CDR20291_0806	756	566.608	594.117	15.4076
gene-CDR20291_0807	888	698.578	1091.55	22.9603
gene-CDR20291_0808	1581	1391.58	3746	39.5556
gene-CDR20291_0809	1119	929.578	3530.63	55.8102
gene-CDR20291_0810	540	351.809	3483	145.477
gene-CDR20291_0811	1044	854.578	25277	434.632
gene-CDR20291_0812	1161	971.578	3999	60.4813
gene-CDR20291_0813	1131	941.578	3048	47.567
gene-CDR20291_0814	1443	1253.58	5701	66.8262
gene-CDR20291_0815	2442	2252.58	8162	53.2432
gene-CDR20291_0816	1866	1676.58	2490	21.8234
gene-CDR20291_0817	669	479.729	2880	88.2152
gene-CDR20291_0818	1476	1286.58	3432	39.1975
gene-CDR20291_0819	414	231.476	1240	78.7159
gene-CDR20291_0820	852	662.578	5094	112.972
gene-CDR20291_0821	858	668.578	5796	127.387
gene-CDR20291_0822	201	67.026	5252	1151.41
gene-CDR20291_0823	1530	1340.58	19087	209.215
gene-CDR20291_0824	1497	1307.58	8177	91.8912
gene-CDR20291_0825	975	785.578	9554	178.708
gene-CDR20291_0826	1119	929.578	2340.84	37.0028
gene-CDR20291_0827	351	175.593	360	30.1261
gene-CDR20291_0828	1506	1316.58	22984	256.523
gene-CDR20291_0829	1098	908.578	3662	59.2248
gene-CDR20291_0830	1137	947.578	100682	1561.29
gene-CDR20291_0831	1554	1364.58	133363	1436.1
gene-CDR20291_0832	867	677.578	787	17.0672
gene-CDR20291_0833	1143	953.578	1639	25.2563
gene-CDR20291_0834	1239	1049.58	682	9.5481
gene-CDR20291_0835	888	698.578	166	3.49173
gene-CDR20291_0836	630	440.877	383	12.7652
gene-CDR20291_0837	465	279.218	745	39.2066
gene-CDR20291_0838	1368	1178.58	2514	31.344
gene-CDR20291_0839	1275	1085.58	5817	78.7382
gene-CDR20291_0840	720	530.635	760	21.0458
gene-CDR20291_0841	423	239.786	147	9.00827
gene-CDR20291_0842	1743	1553.58	175	1.65521
gene-CDR20291_0843	1095	905.578	156	2.53131
gene-CDR20291_0844	492	305.066	97	4.67225
gene-CDR20291_0845	1071	881.578	561	9.35082
gene-CDR20291_0846	516	328.403	1659	74.2311
gene-CDR20291_0847	1077	887.578	79166	1310.63
gene-CDR20291_0848	942	752.578	38546	752.619
gene-CDR20291_0849	1251	1061.58	51567	713.785
gene-CDR20291_0850	3549	3359.58	648	2.83425
gene-CDR20291_0851	1935	1745.58	4179	35.1788
gene-CDR20291_0852	996	806.578	2852	51.9578
gene-CDR20291_0853	786	596.601	114	2.80781
gene-CDR20291_0854	699	509.68	66	1.9028
gene-CDR20291_0855	474	287.843	87	4.44131
gene-CDR20291_0856	840	650.578	6950	156.976
gene-CDR20291_0857	549	360.671	3164	128.906
gene-CDR20291_0858	1182	992.578	12557	185.895
gene-CDR20291_0859	264	107.992	1086	147.77
gene-CDR20291_0860	684	494.705	265	7.87131
gene-CDR20291_0861	1242	1052.58	309	4.31372
gene-CDR20291_0862	684	494.705	352	10.4555
gene-CDR20291_0863	2331	2141.58	1753	12.0281
gene-CDR20291_0864	843	653.578	1888	42.4475
gene-CDR20291_0865	735	545.615	3299	88.8471
gene-CDR20291_0866	1134	944.578	16859	262.266
gene-CDR20291_0867	750	560.608	12553	329.03
gene-CDR20291_0868	483	296.504	300	14.8675
gene-CDR20291_0869	705	515.648	285	8.12155
gene-CDR20291_0870	1488	1298.58	417	4.71862
gene-CDR20291_0871	1614	1424.58	2970	30.635
gene-CDR20291_0872	831	641.578	839	19.2159
gene-CDR20291_0873	1728	1538.58	1204	11.4988
gene-CDR20291_0874	1863	1673.58	1080	9.48255
gene-CDR20291_0875	690	500.686	20	0.586964
gene-CDR20291_0876	687	497.686	33	0.974328
gene-CDR20291_0877	1908	1718.58	345	2.94983
gene-CDR20291_0878	690	500.686	474	13.911
gene-CDR20291_0879	540	351.809	3028	126.473
gene-CDR20291_0880	1044	854.578	2839	48.8159
gene-CDR20291_0881	837	647.578	2733	62.0148
gene-CDR20291_0882	675	485.729	1300	39.3275
gene-CDR20291_0883	1053	863.578	4388	74.6642
gene-CDR20291_0884	849	659.578	56	1.24758
gene-CDR20291_0885	1662	1472.58	2908	29.0177
gene-CDR20291_0886	1257	1067.58	580	7.98318
gene-CDR20291_0887	2082	1892.58	1237	9.60425
gene-CDR20291_0888	960	770.578	946	18.0394
gene-CDR20291_0889	1125	935.578	1045	16.4128
gene-CDR20291_0890	975	785.578	655	12.2518
rna-16S_5	1624	1434.58	90640	928.417
rna-23S_6	2953	2763.58	1.56862e+06	8340.53
rna-5S_5	117	22.7736	10.2445	6.61007
gene-CDR20291_0891	2040	1850.58	14462.8	114.84
gene-CDR20291_0892	2034	1844.58	11117.2	88.5615
gene-CDR20291_0893	1914	1724.58	1247	10.625
gene-CDR20291_0894	2220	2030.58	1901	13.7566
gene-CDR20291_0895	831	641.578	1113	25.4914
gene-CDR20291_0896	3468	3278.58	9838	44.0929
gene-CDR20291_0897	3828	3638.58	9960	40.223
gene-CDR20291_0898	1212	1022.58	2278	32.7344
gene-CDR20291_0899	3540	3350.58	6519	28.5896
gene-CDR20291_0900	1254	1064.58	6430	88.7526
gene-CDR20291_0901	1052	862.578	287	4.88912
gene-CDR20291_0902	1227	1037.58	3091	43.7749
gene-CDR20291_0903	1002	812.578	10200	184.452
gene-CDR20291_0904	570	381.356	1653	63.6927
gene-CDR20291_0905	801	611.586	4078	97.9799
gene-CDR20291_0906	906	716.578	2195	45.011
gene-CDR20291_0907	687	497.686	191	5.63929
gene-CDR20291_0908	543	354.738	752	31.15
gene-CDR20291_0909	468	282.098	2472	128.764
gene-CDR20291_0910	1137	947.578	29212	452.995
gene-CDR20291_0911	798	608.586	36600	883.704
gene-CDR20291_0912	1011	821.578	55573	993.945
gene-CDR20291_0913	798	608.586	17616	425.337
gene-CDR20291_0914	846	656.578	36818	823.989
gene-CDR20291_0915	1191	1001.58	82903	1216.28
gene-CDR20291_0916	846	656.578	945	21.1492
gene-CDR20291_0917	1005	815.578	2052	36.9708
gene-CDR20291_0918	228	83.6188	3301	580.081
gene-CDR20291_0919	426	242.562	18	1.09043
gene-CDR20291_0920	207	70.6168	84	17.4791
gene-CDR20291_0921	180	55.0969	193	51.4728
gene-CDR20291_0922	201	67.026	116	25.4309
gene-CDR20291_0923	1023	833.578	12641	222.835
gene-CDR20291_0924	441	256.589	245	14.0306
gene-CDR20291_0925	906	716.578	142	2.91187
gene-CDR20291_0926	1218	1028.58	7284	104.059
gene-CDR20291_0927	1332	1142.58	798	10.2628
gene-CDR20291_0928	795	605.586	1370	33.2424
gene-CDR20291_0929	1455	1265.58	2979	34.5883
gene-CDR20291_0930	210	72.4051	494	100.255
gene-CDR20291_0931	1395	1205.58	14445	176.064
gene-CDR20291_0932	777	587.608	6263	156.618
gene-CDR20291_0933	414	231.476	1644	104.362
gene-CDR20291_0934	744	554.608	6343	168.057
gene-CDR20291_0935	471	284.987	4318	222.641
gene-CDR20291_0936	765	575.608	10333	263.783
gene-CDR20291_0937	843	653.578	11970	269.119
gene-CDR20291_0938	906	716.578	12431	254.912
gene-CDR20291_0939	735	545.615	4468	120.33
gene-CDR20291_0940	1182	992.578	1677	24.8265
gene-CDR20291_0941	552	363.607	307	12.4066
gene-CDR20291_0942	276	116.457	3392.56	428.066
gene-CDR20291_0943	1701	1511.58	9576	93.0895
gene-CDR20291_0944	1188	998.578	15330	225.584
gene-CDR20291_0945	1188	998.578	15307	225.245
gene-CDR20291_0946	813	623.586	2772	65.3197
gene-CDR20291_0947	561	372.474	1340	52.8636
gene-CDR20291_0948	714	524.642	418	11.7074
gene-CDR20291_0949	1380	1190.58	948	11.7003
gene-CDR20291_0950	705	515.648	65	1.85228
gene-CDR20291_0951	2373	2183.58	2576	17.335
gene-CDR20291_0952	903	713.578	869	17.8948
gene-CDR20291_0953	552	363.607	1057	42.7159
gene-CDR20291_0954	873	683.578	768	16.509
gene-CDR20291_0955	981	791.578	1197	22.2202
gene-CDR20291_0956	222	79.8303	1181	217.385
gene-CDR20291_0957	870	680.578	128907	2783.21
gene-CDR20291_0958	867	677.578	14455	313.477
gene-CDR20291_0959	1119	929.578	993.157	15.6993
gene-CDR20291_0960	444	259.396	1165	65.9947
gene-CDR20291_0961	1137	947.578	389	6.03229
gene-CDR20291_0962	1203	1013.58	240	3.47938
gene-CDR20291_0963	1410	1220.58	327	3.93668
gene-CDR20291_0964	2649	2459.58	7396	44.1859
gene-CDR20291_0965	603	414.058	1558	55.2908
gene-CDR20291_0966	555	366.552	1873	75.0843
gene-CDR20291_0967	1716	1526.58	6575	63.2884
gene-CDR20291_0968	213	74.2781	2466	487.842
gene-CDR20291_0969	600	411.084	1585	56.656
gene-CDR20291_0970	372	193.841	1210	91.725
gene-CDR20291_0971	1284	1094.58	18565	249.227
gene-CDR20291_0972	945	755.578	2856	55.5426
gene-CDR20291_0973	1338	1148.58	21867	279.754
gene-CDR20291_0974	978	788.578	13347	248.706
gene-CDR20291_0975	570	381.356	6407	246.872
gene-CDR20291_0976	594	405.14	7659	277.788
gene-CDR20291_0977	576	387.298	5826	221.041
gene-CDR20291_0978	972	782.578	15262	286.57
gene-CDR20291_0979	168	48.329	21	6.38496
gene-CDR20291_0980	585	396.21	6637	246.147
gene-CDR20291_0981	660	470.747	4807	150.049
gene-CDR20291_0982	1062	872.578	22880	385.3
gene-CDR20291_0983	894	704.578	5334	111.243
gene-CDR20291_0984	489	302.226	3610	175.518
gene-CDR20291_0985	2979	2789.58	32827	172.918
gene-CDR20291_0986	684	494.705	13872	412.041
gene-CDR20291_0987	798	608.586	17218	415.727
gene-CDR20291_0988	285	123.095	7139	852.202
gene-CDR20291_0989	1131	941.578	7871	122.835
gene-CDR20291_0990	414	231.476	6036	383.169
gene-CDR20291_0991	330	158.101	141	13.1048
gene-CDR20291_0992	792	602.593	432	10.5343
gene-CDR20291_0993	1143	953.578	6788	104.6
gene-CDR20291_0994	1194	1004.58	329784	4823.84
gene-CDR20291_0995	1845	1655.58	11504	102.105
gene-CDR20291_0996	702	512.667	9298	266.502
gene-CDR20291_0997	1422	1232.58	6300	75.1058
gene-CDR20291_0998	312	143.612	10662	1090.93
gene-CDR20291_0999	318	148.295	19516	1933.8
gene-CDR20291_1000	291	127.563	6199	714.074
gene-CDR20291_1001	1287	1097.58	14444	193.375
gene-CDR20291_1002	369	191.182	7262	558.156
gene-CDR20291_1003	1206	1016.58	2290	33.1011
gene-CDR20291_1004	567	378.403	475	18.4453
gene-CDR20291_1005	1260	1070.58	266	3.65099
gene-CDR20291_1006	714	524.642	728	20.3899
gene-CDR20291_1007	1275	1085.58	1836	24.8519
gene-CDR20291_1008	789	599.593	1557	38.1574
gene-CDR20291_1009	1221	1031.58	6055	86.2501
gene-CDR20291_1010	1392	1202.58	6534	79.8387
gene-CDR20291_1011	1281	1091.58	1339	18.0249
gene-CDR20291_1012	1197	1007.58	24448	356.543
gene-CDR20291_1013	525	337.157	35988	1568.46
gene-CDR20291_1014	177	53.3707	25419	6998.46
gene-CDR20291_1015	558	369.529	12033	478.489
gene-CDR20291_1016	1023	833.578	13648	240.586
gene-CDR20291_1017	987	797.578	18187	335.07
gene-CDR20291_1018	930	740.578	19689	390.661
gene-CDR20291_1019	951	761.578	23039	444.525
gene-CDR20291_1020	750	560.608	15202	398.464
gene-CDR20291_1021	225	81.7392	6899	1240.23
gene-CDR20291_1022	1239	1049.58	67441	944.184
gene-CDR20291_1023	1719	1529.58	3107	29.8481
gene-CDR20291_1024	2001	1811.58	6595	53.494
gene-CDR20291_1025	249	97.4661	20	3.01525
gene-CDR20291_1026	726	536.622	41	1.1227
gene-CDR20291_1027	1314	1124.58	371	4.84765
gene-CDR20291_1028	447	262.211	62	3.47446
gene-CDR20291_1029	1986	1796.58	2780	22.7377
gene-CDR20291_1030	969	779.578	194	3.6567
gene-CDR20291_1031	522	334.22	113	4.96813
gene-CDR20291_1032	213	74.2781	10	1.97827
gene-CDR20291_1033	387	207.199	43	3.04949
gene-CDR20291_1034	1206	1016.58	224	3.23783
gene-CDR20291_1035	618	428.942	67	2.29521
gene-CDR20291_1036	555	366.552	117	4.69026
gene-CDR20291_1037	690	500.686	137	4.0207
gene-CDR20291_1038	363	185.956	7339	579.927
gene-CDR20291_1039	507	319.622	3856	177.275
gene-CDR20291_1040	1071	881.578	1569	26.1523
gene-CDR20291_1041	1206	1016.58	2732	39.49
gene-CDR20291_1042	216	76.156	105	20.2597
gene-CDR20291_1043	888	698.578	1380	29.0276
gene-CDR20291_1044	438	253.748	3904	226.076
gene-CDR20291_1045	1866	1676.58	14309	125.41
gene-CDR20291_1046	813	623.586	2187	51.5347
gene-CDR20291_1047	1662	1472.58	5805	57.9257
gene-CDR20291_1048	867	677.578	1075	23.3129
gene-CDR20291_1049	522	334.22	1150	50.5606
gene-CDR20291_1050	459	273.543	1355	72.7883
gene-CDR20291_1051	1059	869.578	307	5.18773
gene-CDR20291_1052	825	635.578	21648	500.491
gene-CDR20291_1053	1122	932.578	1752	27.6055
