target_id	length	eff_length	est_counts	tpm
gene-CDR20291_0521	222	79.7659	371	75.4126
gene-CDR20291_0522	264	108.22	330	49.442
gene-CDR20291_0523	573	386.987	1165	48.8109
gene-CDR20291_0524	534	348.523	894	41.5905
gene-CDR20291_0525	249	97.6853	2393	397.192
gene-CDR20291_0526	204	68.6508	1444	341.043
gene-CDR20291_0527	414	233.698	725	50.3002
gene-CDR20291_0528	489	304.787	1071	56.9746
gene-CDR20291_0529	1569	1382.1	3954	46.3858
gene-CDR20291_0530	1110	923.097	1604.22	28.1777
gene-CDR20291_0531	1014	827.097	208	4.0775
gene-CDR20291_0532	570	384.011	836	35.298
gene-CDR20291_0533	1338	1151.1	1338	18.8465
gene-CDR20291_0534	729	542.148	1266	37.8619
gene-CDR20291_0535	2112	1925.1	948	7.98441
gene-CDR20291_0536	774	587.114	275	7.59448
gene-CDR20291_0537	177	52.8177	976	299.611
gene-CDR20291_0538	651	464.348	6397	223.368
gene-CDR20291_0539	825	638.106	648	16.4653
gene-CDR20291_0540	894	707.097	185	4.24209
gene-CDR20291_0541	438	256.159	19	1.20263
gene-CDR20291_0542	231	85.5212	42	7.96275
gene-CDR20291_0543	222	79.7659	52	10.57
gene-CDR20291_0544	141	33.8843	0	0
gene-CDR20291_0545	258	103.999	39	6.08028
gene-CDR20291_0546	1254	1067.1	290	4.40637
gene-CDR20291_0547	1302	1115.1	518	7.5319
gene-CDR20291_0548	276	116.99	109	15.1065
gene-CDR20291_0549	231	85.5212	7672	1454.53
gene-CDR20291_0550	582	395.87	42916	1757.74
gene-CDR20291_0551	1686	1499.1	16042	173.507
gene-CDR20291_0552	678	491.276	1178	38.8783
gene-CDR20291_0553	1365	1178.1	973	13.3912
gene-CDR20291_0554	531	345.583	346	16.2334
gene-CDR20291_0555	1080	893.097	816	14.8142
gene-CDR20291_0556	369	193.043	376	31.5807
gene-CDR20291_0557	804	617.114	790	20.7563
gene-CDR20291_0558	891	704.097	355	8.17491
gene-CDR20291_0559	444	261.791	395	24.4641
gene-CDR20291_0560	201	66.7719	408	99.0727
gene-CDR20291_0561	909	722.097	1002	22.4988
gene-CDR20291_0562	489	304.787	130	6.91568
gene-CDR20291_0563	408	228.217	154	10.9411
gene-CDR20291_0564	219	77.8801	100	20.819
gene-CDR20291_0565	690	503.232	366	11.7923
gene-CDR20291_0566	918	731.097	601	13.3287
gene-CDR20291_0567	930	743.097	477	10.4078
gene-CDR20291_0568	681	494.269	379	12.4326
gene-CDR20291_0569	702	515.175	2711	85.3223
gene-CDR20291_0570	660	473.33	4120	141.13
gene-CDR20291_0571	2067	1880.1	271	2.3371
gene-CDR20291_0572	1956	1769.1	304	2.78618
gene-CDR20291_0573	1191	1004.1	344	5.55482
gene-CDR20291_0574	375	198.348	213	17.4116
gene-CDR20291_0575	873	686.097	507	11.9815
gene-CDR20291_0576	639	452.393	737	26.4143
gene-CDR20291_0577	735	548.148	307	9.08087
gene-CDR20291_0578	1257	1070.1	276	4.1819
gene-CDR20291_0579	1194	1007.1	352	5.66707
gene-CDR20291_0580	381	203.713	243	19.3408
gene-CDR20291_0581	555	369.208	1	0.0439153
gene-CDR20291_0582	7101	6914.1	1265	2.96649
gene-CDR20291_0583	501	316.385	97	4.97099
gene-CDR20291_0584	8133	7946.1	10235	20.8844
gene-CDR20291_0585	561	375.115	280	12.1027
gene-CDR20291_0586	246	95.6456	564	95.6096
gene-CDR20291_0587	270	112.57	377	54.3008
gene-CDR20291_0588	738	551.148	59	1.73568
gene-CDR20291_0589	762	575.114	50	1.40963
gene-CDR20291_0590	924	737.097	77	1.69377
gene-CDR20291_0591	714	527.162	1284	39.4919
gene-CDR20291_0592	1407	1220.1	3160	41.9933
gene-CDR20291_0593	390	211.77	258	19.7534
gene-CDR20291_0594	471	287.479	254	14.3257
gene-CDR20291_0595	786	599.114	3696	100.025
gene-CDR20291_0596	708	521.162	848	26.3822
gene-CDR20291_0597	216	75.9516	24	5.12344
gene-CDR20291_0598	501	316.385	355	18.1928
gene-CDR20291_0599	780	593.114	1646	44.9966
gene-CDR20291_0600	504	319.273	529	26.8646
gene-CDR20291_0601	702	515.175	159	5.00415
gene-CDR20291_0602	657	470.336	93	3.20599
gene-CDR20291_0603	1641	1454.1	395	4.40444
gene-CDR20291_0604	1323	1136.1	157	2.24064
gene-CDR20291_0605	1008	821.097	1022	20.181
gene-CDR20291_0606	1398	1211.1	463	6.19854
gene-CDR20291_0607	1323	1136.1	737	10.5182
gene-CDR20291_0608	1040	853.097	775	14.7296
gene-CDR20291_0609	1023	836.097	2199	42.6438
gene-CDR20291_0610	1404	1217.1	543	7.23372
gene-CDR20291_0611	426	244.835	25235	1671.15
gene-CDR20291_0612	195	63.2434	10578	2711.91
gene-CDR20291_0613	357	182.527	31575	2804.82
gene-CDR20291_0614	546	360.341	252	11.339
gene-CDR20291_0615	1926	1739.1	1773	16.53
gene-CDR20291_0616	1968	1781.1	354	3.22258
gene-CDR20291_0617	780	593.114	204	5.57673
gene-CDR20291_0618	876	689.097	2125	49.9995
gene-CDR20291_0619	819	632.106	520	13.3383
gene-CDR20291_0620	582	395.87	992	40.63
gene-CDR20291_0621	1743	1556.1	635	6.61644
gene-CDR20291_0622	1335	1148.1	4831	68.2254
gene-CDR20291_0623	672	485.306	2149	71.7973
gene-CDR20291_0624	798	611.114	781	20.7213
gene-CDR20291_0625	1029	842.097	7331	141.152
gene-CDR20291_0626	2394	2207.1	25250	185.493
gene-CDR20291_0627	609	422.552	9081	348.451
gene-CDR20291_0628	684	497.257	153	4.98882
gene-CDR20291_0629	2619	2432.1	4705	31.3665
gene-CDR20291_0630	579	392.894	3224	133.047
gene-CDR20291_0631	477	293.246	455	25.1575
gene-CDR20291_0632	822	635.106	5286	134.949
gene-CDR20291_0633	2514	2327.1	13881	96.715
gene-CDR20291_0634	1452	1265.1	146173	1873.4
gene-CDR20291_0635	2379	2192.1	7428	54.9414
gene-CDR20291_0636	561	375.115	819	35.4003
gene-CDR20291_0637	1701	1514.1	15632	167.397
gene-CDR20291_0638	924	737.097	2547	56.0262
gene-CDR20291_0639	1755	1568.1	5156	53.3123
gene-CDR20291_0640	1143	956.097	4061	68.8681
gene-CDR20291_0641	120	23.967	31	20.9718
gene-CDR20291_0642	912	725.097	4683	104.717
gene-CDR20291_0643	1920	1733.1	65328	611.173
gene-CDR20291_0644	780	593.114	14868	406.445
gene-CDR20291_0645	1677	1490.1	90903	989.125
gene-CDR20291_0646	633	446.416	4777	173.501
gene-CDR20291_0647	873	686.097	6625	156.562
gene-CDR20291_0648	675	488.282	7868	261.265
gene-CDR20291_0649	882	695.097	6728	156.938
gene-CDR20291_0650	1386	1199.1	12148	164.262
gene-CDR20291_0651	771	584.114	4827	133.988
gene-CDR20291_0652	945	758.097	12677	271.131
gene-CDR20291_0653	1368	1181.1	21351	293.103
gene-CDR20291_0654	807	620.114	28221	737.885
gene-CDR20291_0655	2127	1940.1	70126	586.061
gene-CDR20291_0656	378	201.024	11586	934.485
gene-CDR20291_0657	1995	1808.1	2823	25.3149
gene-CDR20291_0658	873	686.097	1483	35.0464
gene-CDR20291_0659	951	764.097	1024	21.7289
gene-CDR20291_0660	816	629.106	897	23.1183
gene-CDR20291_0661	192	61.4672	1276	336.585
gene-CDR20291_0662	417	236.47	5329	365.39
gene-CDR20291_0663	351	177.37	4781	437.044
gene-CDR20291_0664	780	593.114	816	22.3069
gene-CDR20291_0665	882	695.097	838	19.5473
gene-CDR20291_0666	513	327.997	549	27.1387
gene-CDR20291_0667	546	360.341	1765	79.418
gene-CDR20291_0668	1098	911.097	173	3.07871
gene-CDR20291_0669	1527	1340.1	154	1.86325
gene-CDR20291_0670	1116	929.097	710	12.3904
gene-CDR20291_0671	765	578.114	835	23.4186
gene-CDR20291_0672	789	602.114	1594	42.9237
gene-CDR20291_0673	747	560.121	756	21.884
gene-CDR20291_0674	375	198.348	120	9.80937
gene-CDR20291_0675	1461	1274.1	2030	25.8334
gene-CDR20291_0676	2877	2690.1	4359	26.2728
gene-CDR20291_0677	2067	1880.1	1325	11.4268
gene-CDR20291_0678	816	629.106	892	22.9895
gene-CDR20291_0679	678	491.276	1091	36.007
gene-CDR20291_0680	723	536.155	2260	68.3448
gene-CDR20291_0681	1152	965.097	1273	21.3867
gene-CDR20291_0682	1176	989.097	3881	63.6198
gene-CDR20291_0683	819	632.106	3648	93.5734
gene-CDR20291_0684	642	455.388	1885	67.1147
gene-CDR20291_0685	1671	1484.1	1194	13.0446
gene-CDR20291_0686	735	548.148	7451	220.396
gene-CDR20291_0687	2232	2045.1	104199	826.108
gene-CDR20291_0688	1062	875.097	172	3.18683
gene-CDR20291_0689	1614	1427.1	12306	139.814
gene-CDR20291_0690	1986	1799.1	798	7.19177
gene-CDR20291_0691	435	253.337	426	27.2646
gene-CDR20291_0692	561	375.115	1103	47.6758
gene-CDR20291_0693	369	193.043	2226	186.965
gene-CDR20291_0694	567	381.03	6330	269.359
gene-CDR20291_0695	366	190.352	4419	376.403
gene-CDR20291_0696	780	593.114	347	9.48591
gene-CDR20291_0697	1119	932.097	262.254	4.56193
gene-CDR20291_0698	2313	2126.1	816	6.22292
gene-CDR20291_0699	336	164.493	264	26.0222
gene-CDR20291_0700	429	247.635	546	35.7493
gene-CDR20291_0701	765	578.114	730	20.4737
gene-CDR20291_0702	438	256.159	32	2.02548
gene-CDR20291_0703	1014	827.097	296	5.8026
gene-CDR20291_0704	363	187.761	161	13.903
gene-CDR20291_0705	1017	830.097	6509	127.137
gene-CDR20291_0706	843	656.106	1046	25.8491
gene-CDR20291_0707	465	281.691	208	11.9723
gene-CDR20291_0708	1173	986.097	639	10.5068
gene-CDR20291_0709	936	749.097	855	18.5061
gene-CDR20291_0710	402	222.681	12011	874.547
gene-CDR20291_0711	465	281.691	12933	744.413
gene-CDR20291_0712	2694	2507.1	40672	263.034
gene-CDR20291_0713	699	512.181	292	9.24372
gene-CDR20291_0714	1008	821.097	6321	124.818
gene-CDR20291_0715	885	698.097	4175	96.9679
gene-CDR20291_0716	1581	1394.1	8952	104.115
gene-CDR20291_0717	636	449.41	1893	68.296
gene-CDR20291_0718	261	106.05	1966	300.581
gene-CDR20291_0719	1284	1097.1	6778	100.171
gene-CDR20291_0720	678	491.276	8832	291.488
gene-CDR20291_0721	444	261.791	8163	505.571
gene-CDR20291_0722	669	482.306	295	9.91715
gene-CDR20291_0723	378	201.024	48	3.87151
gene-CDR20291_0724	387	209.068	29	2.24904
gene-CDR20291_0725	756	569.121	6303	179.569
gene-CDR20291_0726	720	533.155	11169	339.663
gene-CDR20291_0727	1005	818.097	4675	92.654
gene-CDR20291_0728	897	710.097	270	6.165
gene-CDR20291_0729	1356	1169.1	294	4.07741
gene-CDR20291_0730	1194	1007.1	504	8.11422
gene-CDR20291_0731	816	629.106	38	0.979371
gene-CDR20291_0732	1341	1154.1	127	1.78422
gene-CDR20291_0733	1233	1046.1	250	3.87485
gene-CDR20291_0734	1143	956.097	189	3.20514
gene-CDR20291_0735	795	608.114	130	3.46614
gene-CDR20291_0736	1023	836.097	664	12.8765
gene-CDR20291_0737	1377	1190.1	804	10.9537
gene-CDR20291_0738	345	172.161	5100	480.311
gene-CDR20291_0739	237	89.4673	50	9.06135
gene-CDR20291_0740	1011	824.097	508	9.99477
gene-CDR20291_0741	531	345.583	2173	101.952
gene-CDR20291_0742	1929	1742.1	6355	59.1467
gene-CDR20291_0743	411	230.927	17816	1250.9
gene-CDR20291_0744	303	137.507	6094	718.563
gene-CDR20291_0745	693	506.213	5645	180.808
gene-CDR20291_0746	1200	1013.1	2687	43.0035
gene-CDR20291_0747	1878	1691.1	10203	97.8243
gene-CDR20291_0748	1407	1220.1	11351	150.844
gene-CDR20291_0749	849	662.106	12174	298.122
gene-CDR20291_0750	717	530.162	21795	666.555
gene-CDR20291_0751	936	749.097	16270	352.157
gene-CDR20291_0752	924	737.097	4431	97.4685
gene-CDR20291_0753	771	584.114	3882	107.757
gene-CDR20291_0754	783	596.114	7392	201.058
gene-CDR20291_0755	537	351.474	244807	11293.2
gene-CDR20291_0756	390	211.77	103115	7894.86
gene-CDR20291_0757	387	209.068	143935	11162.6
gene-CDR20291_0758	1443	1256.1	86870	1121.33
gene-CDR20291_0759	816	629.106	622	16.0308
gene-CDR20291_0760	1185	998.097	39969	649.289
gene-CDR20291_0761	1128	941.097	467	8.04581
gene-CDR20291_0762	1194	1007.1	2303	37.0775
gene-CDR20291_0763	1926	1739.1	5773	53.8227
gene-CDR20291_0764	996	809.097	2678	53.6658
gene-CDR20291_0765	474	290.338	423	23.6224
gene-CDR20291_0766	495	310.578	416	21.7175
gene-CDR20291_0767	540	354.404	3688	168.725
gene-CDR20291_0768	312	144.722	1051	117.748
gene-CDR20291_0769	687	500.245	1432	46.4139
gene-CDR20291_0770	885	698.097	4449	103.332
gene-CDR20291_0771	1176	989.097	11184	183.335
gene-CDR20291_0772	855	668.097	329	7.98442
gene-CDR20291_0773	1236	1049.1	1235	19.087
gene-CDR20291_0774	942	755.097	24759	531.64
gene-CDR20291_0775	354	179.891	141	12.7086
gene-CDR20291_0776	921	734.097	10854	239.731
gene-CDR20291_0777	465	281.691	374	21.5271
gene-CDR20291_0778	1536	1349.1	573	6.8865
gene-CDR20291_0779	1368	1181.1	2408	33.0566
gene-CDR20291_0780	225	81.7338	897	177.942
gene-CDR20291_0781	399	219.92	863	63.6259
gene-CDR20291_0782	444	261.791	822	50.9101
gene-CDR20291_0783	1032	845.097	6518	125.053
gene-CDR20291_0784	921	734.097	4446	98.1981
gene-CDR20291_0785	1569	1382.1	21114	247.696
gene-CDR20291_0786	1026	839.097	7435	143.667
gene-CDR20291_0787	945	758.097	11742	251.133
gene-CDR20291_0788	2655	2468.1	1268	8.32999
gene-CDR20291_0789	630	443.433	18	0.658161
gene-CDR20291_0790	327	156.957	27	2.78914
gene-CDR20291_0791	1290	1103.1	141	2.07249
gene-CDR20291_0792	330	159.476	80	8.13358
gene-CDR20291_0793	1329	1142.1	408	5.79221
gene-CDR20291_0794	861	674.097	5117	123.078
gene-CDR20291_0795	981	794.097	2267	46.2877
gene-CDR20291_0796	450	267.453	102	6.18358
gene-CDR20291_0797	930	743.097	2477	54.0465
gene-CDR20291_0798	846	659.106	3435	84.5005
gene-CDR20291_0799	750	563.121	859	24.7331
gene-CDR20291_0800	1065	878.097	1685	31.1132
gene-CDR20291_0801	558	372.157	881	38.3828
gene-CDR20291_0802	1023	836.097	122664	2378.74
gene-CDR20291_0803	756	569.121	35099.3	999.956
gene-CDR20291_0804	888	701.097	20707.9	478.901
gene-CDR20291_0805	1038	851.097	1236	23.5465
gene-CDR20291_0806	756	569.121	521.748	14.8643
gene-CDR20291_0807	888	701.097	936.052	21.6476
gene-CDR20291_0808	1581	1394.1	3414	39.7062
gene-CDR20291_0809	1119	932.097	3353.24	58.3299
gene-CDR20291_0810	540	354.404	3073	140.589
gene-CDR20291_0811	1044	857.097	21614	408.877
gene-CDR20291_0812	1161	974.097	3794	63.1513
gene-CDR20291_0813	1131	944.097	2714	46.6102
gene-CDR20291_0814	1443	1256.1	5173	66.7739
gene-CDR20291_0815	2442	2255.1	7395	53.1692
gene-CDR20291_0816	1866	1679.1	2147	20.7321
gene-CDR20291_0817	669	482.306	2608	87.6743
gene-CDR20291_0818	1476	1289.1	3105	39.0538
gene-CDR20291_0819	414	233.698	1175	81.5211
gene-CDR20291_0820	852	665.106	4664	113.699
gene-CDR20291_0821	858	671.097	5107	123.387
gene-CDR20291_0822	201	66.7719	4677	1135.69
gene-CDR20291_0823	1530	1343.1	17188	207.494
gene-CDR20291_0824	1497	1310.1	7332	90.7416
gene-CDR20291_0825	975	788.097	8411	173.043
gene-CDR20291_0826	1119	932.097	2151.08	37.4182
gene-CDR20291_0827	351	177.37	328	29.9834
gene-CDR20291_0828	1506	1319.1	20650	253.823
gene-CDR20291_0829	1098	911.097	3345	59.5277
gene-CDR20291_0830	1137	950.097	91022	1553.34
gene-CDR20291_0831	1554	1367.1	124550	1477.17
gene-CDR20291_0832	867	680.097	726	17.3082
gene-CDR20291_0833	1143	956.097	1426	24.1827
gene-CDR20291_0834	1239	1052.1	643	9.90929
gene-CDR20291_0835	888	701.097	164	3.79274
gene-CDR20291_0836	630	443.433	325	11.8835
gene-CDR20291_0837	465	281.691	698	40.1763
gene-CDR20291_0838	1368	1181.1	2125	29.1716
gene-CDR20291_0839	1275	1088.1	5394	80.3768
gene-CDR20291_0840	720	533.155	715	21.744
gene-CDR20291_0841	423	242.089	150	10.0462
gene-CDR20291_0842	1743	1556.1	196	2.04224
gene-CDR20291_0843	1095	908.097	163	2.91033
gene-CDR20291_0844	492	307.671	71	3.74161
gene-CDR20291_0845	1071	884.097	538	9.86665
gene-CDR20291_0846	516	330.894	1510	73.9905
gene-CDR20291_0847	1077	890.097	70911	1291.71
gene-CDR20291_0848	942	755.097	35440	760.989
gene-CDR20291_0849	1251	1064.1	45669	695.869
gene-CDR20291_0850	3549	3362.1	561	2.70545
gene-CDR20291_0851	1935	1748.1	3827	35.4961
gene-CDR20291_0852	996	809.097	2429	48.6759
gene-CDR20291_0853	786	599.114	81	2.19212
gene-CDR20291_0854	699	512.181	79	2.50087
gene-CDR20291_0855	474	290.338	84	4.69098
gene-CDR20291_0856	840	653.106	6442	159.928
gene-CDR20291_0857	549	363.3	2974	132.728
gene-CDR20291_0858	1182	995.097	11747	191.403
gene-CDR20291_0859	264	108.22	1031	154.469
gene-CDR20291_0860	684	497.257	233	7.59736
gene-CDR20291_0861	1242	1055.1	259	3.98011
gene-CDR20291_0862	684	497.257	346	11.2819
gene-CDR20291_0863	2331	2144.1	1616	12.2204
gene-CDR20291_0864	843	656.106	1692	41.8133
gene-CDR20291_0865	735	548.148	3101	91.7257
gene-CDR20291_0866	1134	947.097	15509	265.507
gene-CDR20291_0867	750	563.121	11556	332.731
gene-CDR20291_0868	483	299.034	225	12.1997
gene-CDR20291_0869	705	518.175	254	7.94776
gene-CDR20291_0870	1488	1301.1	397	4.9473
gene-CDR20291_0871	1614	1427.1	2903	32.9823
gene-CDR20291_0872	831	644.106	774	19.4837
gene-CDR20291_0873	1728	1541.1	1051	11.0576
gene-CDR20291_0874	1863	1676.1	995	9.62523
gene-CDR20291_0875	690	503.232	28	0.902147
gene-CDR20291_0876	687	500.245	36	1.16683
gene-CDR20291_0877	1908	1721.1	310	2.92041
gene-CDR20291_0878	690	503.232	382	12.3079
gene-CDR20291_0879	540	354.404	2846	130.204
gene-CDR20291_0880	1044	857.097	2613	49.4307
gene-CDR20291_0881	837	650.106	2625	65.4686
gene-CDR20291_0882	675	488.282	1285	42.6698
gene-CDR20291_0883	1053	866.097	3891	72.842
gene-CDR20291_0884	849	662.106	80	1.95907
gene-CDR20291_0885	1662	1475.1	2358	25.9185
gene-CDR20291_0886	1257	1070.1	546	8.27288
gene-CDR20291_0887	2082	1895.1	1162	9.94173
gene-CDR20291_0888	960	773.097	963	20.1967
gene-CDR20291_0889	1125	938.097	1035	17.8887
gene-CDR20291_0890	975	788.097	559	11.5006
rna-16S_5	1624	1437.1	63252.3	713.637
rna-23S_6	2953	2766.1	1.34735e+06	7897.68
rna-5S_5	117	22.6531	7.75	5.54705
gene-CDR20291_0891	2040	1853.1	12499.4	109.365
gene-CDR20291_0892	2034	1847.1	9745.55	85.5469
gene-CDR20291_0893	1914	1727.1	1026	9.63203
gene-CDR20291_0894	2220	2033.1	1715	13.6771
gene-CDR20291_0895	831	644.106	1024	25.7769
gene-CDR20291_0896	3468	3281.1	9315	46.0311
gene-CDR20291_0897	3828	3641.1	9496	42.2859
gene-CDR20291_0898	1212	1025.1	2159	34.1488
gene-CDR20291_0899	3540	3353.1	6028	29.1484
gene-CDR20291_0900	1254	1067.1	5701	86.6232
gene-CDR20291_0901	1052	865.097	278	5.21035
gene-CDR20291_0902	1227	1040.1	2691	41.9495
gene-CDR20291_0903	1002	815.097	9098	180.977
gene-CDR20291_0904	570	384.011	1556	65.6982
gene-CDR20291_0905	801	614.114	3539	93.4371
gene-CDR20291_0906	906	719.097	1925	43.4041
gene-CDR20291_0907	687	500.245	170	5.51003
gene-CDR20291_0908	543	357.377	688	31.214
gene-CDR20291_0909	468	284.577	2221	126.543
gene-CDR20291_0910	1137	950.097	27676	472.305
gene-CDR20291_0911	798	611.114	33992	901.867
gene-CDR20291_0912	1011	824.097	53594	1054.45
gene-CDR20291_0913	798	611.114	16573	439.71
gene-CDR20291_0914	846	659.106	35843	881.732
gene-CDR20291_0915	1191	1004.1	77756	1255.58
gene-CDR20291_0916	846	659.106	840	20.6639
gene-CDR20291_0917	1005	818.097	1821	36.0905
gene-CDR20291_0918	228	83.5978	2855	553.731
gene-CDR20291_0919	426	244.835	20	1.32447
gene-CDR20291_0920	207	70.4382	60	13.8112
gene-CDR20291_0921	180	54.504	163.669	48.6883
gene-CDR20291_0922	201	66.7719	99.3313	24.1201
gene-CDR20291_0923	1023	836.097	11059	214.46
gene-CDR20291_0924	441	258.983	196	12.2708
gene-CDR20291_0925	906	719.097	141	3.17921
gene-CDR20291_0926	1218	1031.1	6063	95.34
gene-CDR20291_0927	1332	1145.1	661	9.35937
gene-CDR20291_0928	795	608.114	1187	31.6485
gene-CDR20291_0929	1455	1268.1	2735	34.9697
gene-CDR20291_0930	210	72.2564	444	99.6309
gene-CDR20291_0931	1395	1208.1	12956	173.883
gene-CDR20291_0932	777	590.114	5975	164.168
gene-CDR20291_0933	414	233.698	1565	108.579
gene-CDR20291_0934	744	557.121	6161	179.304
gene-CDR20291_0935	471	287.479	4461	251.601
gene-CDR20291_0936	765	578.114	10121	283.856
gene-CDR20291_0937	843	656.106	11739	290.098
gene-CDR20291_0938	906	719.097	10813	243.807
gene-CDR20291_0939	735	548.148	3536	104.593
gene-CDR20291_0940	1182	995.097	1538	25.0598
gene-CDR20291_0941	552	366.241	294	13.0157
gene-CDR20291_0942	276	116.99	3041.73	421.559
gene-CDR20291_0943	1701	1514.1	8130	87.0611
gene-CDR20291_0944	1188	1001.1	13826	223.928
gene-CDR20291_0945	1188	1001.1	13649	221.061
gene-CDR20291_0946	813	626.114	2271	58.81
gene-CDR20291_0947	561	375.115	1200	51.8685
gene-CDR20291_0948	714	527.162	354	10.888
gene-CDR20291_0949	1380	1193.1	955	12.9782
gene-CDR20291_0950	705	518.175	65	2.03388
gene-CDR20291_0951	2373	2186.1	2351	17.437
gene-CDR20291_0952	903	716.097	781	17.6834
gene-CDR20291_0953	552	366.241	1096	48.5212
gene-CDR20291_0954	873	686.097	688	16.2589
gene-CDR20291_0955	981	794.097	1035	21.1327
gene-CDR20291_0956	222	79.7659	1041	211.603
gene-CDR20291_0957	870	683.097	111981	2657.96
gene-CDR20291_0958	867	680.097	12455	296.934
gene-CDR20291_0959	1119	932.097	873.517	15.1949
gene-CDR20291_0960	444	261.791	1030	63.7925
gene-CDR20291_0961	1137	950.097	360	6.14358
gene-CDR20291_0962	1203	1016.1	180	2.87227
gene-CDR20291_0963	1410	1223.1	295	3.91065
gene-CDR20291_0964	2649	2462.1	6719	44.2473
gene-CDR20291_0965	603	416.646	1461	56.8552
gene-CDR20291_0966	555	369.208	1764	77.4666
gene-CDR20291_0967	1716	1529.1	5945	63.0383
gene-CDR20291_0968	213	74.1594	2388	522.102
gene-CDR20291_0969	600	413.688	1453	56.9482
gene-CDR20291_0970	372	195.706	1069	88.5646
gene-CDR20291_0971	1284	1097.1	17220	254.493
gene-CDR20291_0972	945	758.097	2680	57.3188
gene-CDR20291_0973	1338	1151.1	19860	279.74
gene-CDR20291_0974	978	791.097	12505	256.296
gene-CDR20291_0975	570	384.011	5924	250.126
gene-CDR20291_0976	594	407.744	7409	294.618
gene-CDR20291_0977	576	389.943	5593	232.558
gene-CDR20291_0978	972	785.097	13732	283.594
gene-CDR20291_0979	168	47.793	27	9.15982
gene-CDR20291_0980	585	398.82	6303	256.246
gene-CDR20291_0981	660	473.33	4707	161.238
gene-CDR20291_0982	1062	875.097	20486	379.567
gene-CDR20291_0983	894	707.097	5090	116.715
gene-CDR20291_0984	489	304.787	3386	180.127
gene-CDR20291_0985	2979	2792.1	30739	178.503
gene-CDR20291_0986	684	497.257	12688	413.714
gene-CDR20291_0987	798	611.114	15683	416.097
gene-CDR20291_0988	285	123.659	6641	870.75
gene-CDR20291_0989	1131	944.097	7174	123.206
gene-CDR20291_0990	414	233.698	5309	368.336
gene-CDR20291_0991	330	159.476	122	12.4037
gene-CDR20291_0992	792	605.114	491	13.1562
gene-CDR20291_0993	1143	956.097	6156	104.396
gene-CDR20291_0994	1194	1007.1	285862	4602.27
gene-CDR20291_0995	1845	1658.1	10422	101.913
gene-CDR20291_0996	702	515.175	8633	271.703
gene-CDR20291_0997	1422	1235.1	5748	75.4576
gene-CDR20291_0998	312	144.722	9677	1084.16
gene-CDR20291_0999	318	149.498	17533	1901.55
gene-CDR20291_1000	291	128.194	5902	746.479
gene-CDR20291_1001	1287	1100.1	13245	195.213
gene-CDR20291_1002	369	193.043	6645	558.122
gene-CDR20291_1003	1206	1019.1	2259	35.9408
gene-CDR20291_1004	567	381.03	411	17.4892
gene-CDR20291_1005	1260	1073.1	227	3.42984
gene-CDR20291_1006	714	527.162	654	20.1151
gene-CDR20291_1007	1275	1088.1	1814	27.0307
gene-CDR20291_1008	789	602.114	1405	37.8343
gene-CDR20291_1009	1221	1034.1	5336	83.6646
gene-CDR20291_1010	1392	1205.1	5829	78.4259
gene-CDR20291_1011	1281	1094.1	1239	18.3613
gene-CDR20291_1012	1197	1010.1	21836	350.507
gene-CDR20291_1013	525	339.738	33590	1603.07
gene-CDR20291_1014	177	52.8177	21793	6689.99
gene-CDR20291_1015	558	372.157	10901	474.927
gene-CDR20291_1016	1023	836.097	12206	236.703
gene-CDR20291_1017	987	800.097	16892	342.315
gene-CDR20291_1018	930	743.097	17575	383.475
gene-CDR20291_1019	951	764.097	21399	454.08
gene-CDR20291_1020	750	563.121	14067	405.03
gene-CDR20291_1021	225	81.7338	6538	1296.97
gene-CDR20291_1022	1239	1052.1	60026	925.062
gene-CDR20291_1023	1719	1532.1	2992	31.6638
gene-CDR20291_1024	2001	1814.1	6065	54.2073
gene-CDR20291_1025	249	97.6853	13	2.15775
gene-CDR20291_1026	726	539.155	32	0.962329
gene-CDR20291_1027	1314	1127.1	281	4.04234
gene-CDR20291_1028	447	264.628	39	2.38955
gene-CDR20291_1029	1986	1799.1	2543	22.9181
gene-CDR20291_1030	969	782.097	171	3.54505
gene-CDR20291_1031	522	336.797	112	5.39184
gene-CDR20291_1032	213	74.1594	11	2.40499
gene-CDR20291_1033	387	209.068	46	3.56744
gene-CDR20291_1034	1206	1019.1	192	3.05473
gene-CDR20291_1035	618	431.514	59	2.21689
gene-CDR20291_1036	555	369.208	113	4.96243
gene-CDR20291_1037	690	503.232	122	3.93078
gene-CDR20291_1038	363	187.761	6565	566.912
gene-CDR20291_1039	507	322.173	3515	176.898
gene-CDR20291_1040	1071	884.097	1491	27.3442
gene-CDR20291_1041	1206	1019.1	2355	37.4682
gene-CDR20291_1042	216	75.9516	86	18.359
gene-CDR20291_1043	888	701.097	1398	32.3308
gene-CDR20291_1044	438	256.159	3647	230.842
gene-CDR20291_1045	1866	1679.1	13205	127.512
gene-CDR20291_1046	813	626.114	2110	54.6408
gene-CDR20291_1047	1662	1475.1	5401	59.3664
gene-CDR20291_1048	867	680.097	1032	24.6035
gene-CDR20291_1049	522	336.797	1075	51.752
gene-CDR20291_1050	459	275.99	1206	70.8503
gene-CDR20291_1051	1059	872.097	278	5.16853
gene-CDR20291_1052	825	638.106	19295	490.275
gene-CDR20291_1053	1122	935.097	1762	30.5518
gene-CDR20291_1054	876	689.097	1557	36.6349
