target_id	length	eff_length	est_counts	tpm
gene-CDR20291_0522	264	116.689	458	77.792
gene-CDR20291_0523	573	407.378	1213	59.0148
gene-CDR20291_0524	534	368.605	458	24.6265
gene-CDR20291_0525	249	105.116	1888	355.983
gene-CDR20291_0526	204	72.9738	903	245.256
gene-CDR20291_0527	414	250.83	611	48.2791
gene-CDR20291_0528	489	324.101	646	39.5048
gene-CDR20291_0529	1569	1403.18	2124	30.0013
gene-CDR20291_0530	1110	944.176	1517.96	31.8644
gene-CDR20291_0531	1014	848.176	193	4.50992
gene-CDR20291_0532	570	404.388	818	40.0915
gene-CDR20291_0533	1338	1172.18	985	16.6549
gene-CDR20291_0534	729	563.191	1789	62.9583
gene-CDR20291_0535	2112	1946.18	435	4.43001
gene-CDR20291_0536	774	608.176	124	4.04101
gene-CDR20291_0537	177	56.0112	362	128.095
gene-CDR20291_0538	651	485.248	2405	98.2311
gene-CDR20291_0539	825	659.176	307	9.23071
gene-CDR20291_0540	894	728.176	46	1.25204
gene-CDR20291_0541	438	274.093	17	1.22928
gene-CDR20291_0542	231	91.6441	15	3.24403
gene-CDR20291_0543	222	85.2997	70	16.2648
gene-CDR20291_0544	141	35.5023	0	0
gene-CDR20291_0545	258	112.055	10	1.76875
gene-CDR20291_0546	1254	1088.18	119	2.16743
gene-CDR20291_0547	1302	1136.18	205	3.57607
gene-CDR20291_0548	276	126.255	36	5.65136
gene-CDR20291_0549	231	91.6441	5633	1218.24
gene-CDR20291_0550	582	416.332	24230	1153.48
gene-CDR20291_0551	1686	1520.18	12932	168.605
gene-CDR20291_0552	678	512.217	1163	45.0011
gene-CDR20291_0553	1365	1199.18	492	8.13168
gene-CDR20291_0554	531	365.637	197	10.6786
gene-CDR20291_0555	1080	914.176	571	12.3795
gene-CDR20291_0556	369	208.018	237	22.5811
gene-CDR20291_0557	804	638.176	466	14.4725
gene-CDR20291_0558	891	725.176	205	5.60284
gene-CDR20291_0559	444	279.957	254	17.9821
gene-CDR20291_0560	201	70.9567	287	80.1654
gene-CDR20291_0561	909	743.176	1419.6	37.8594
gene-CDR20291_0562	489	324.101	94	5.74837
gene-CDR20291_0563	408	245.061	94	7.60241
gene-CDR20291_0564	219	83.2199	74	17.6239
gene-CDR20291_0565	690	524.217	238	8.99836
gene-CDR20291_0566	918	752.176	496	13.0695
gene-CDR20291_0567	930	764.176	326	8.45517
gene-CDR20291_0568	681	515.217	275	10.5789
gene-CDR20291_0569	702	536.204	4318	159.606
gene-CDR20291_0570	660	494.23	4011	160.85
gene-CDR20291_0571	2067	1901.18	121	1.26142
gene-CDR20291_0572	1956	1790.18	152	1.68285
gene-CDR20291_0573	1191	1025.18	175	3.38328
gene-CDR20291_0574	375	213.641	179	16.606
gene-CDR20291_0575	873	707.176	315	8.82838
gene-CDR20291_0576	639	473.26	385	16.1235
gene-CDR20291_0577	735	569.191	323	11.2472
gene-CDR20291_0578	1257	1091.18	78	1.41676
gene-CDR20291_0579	1194	1028.18	65	1.25298
gene-CDR20291_0580	381	219.329	265	23.9468
gene-CDR20291_0581	555	389.468	0	0
gene-CDR20291_0582	7101	6935.18	780	2.22913
gene-CDR20291_0583	501	335.928	59	3.48099
gene-CDR20291_0584	8133	7967.18	4330	10.7716
gene-CDR20291_0585	561	395.433	83	4.16009
gene-CDR20291_0586	246	102.804	470	90.6119
gene-CDR20291_0587	270	121.43	126	20.5657
gene-CDR20291_0588	738	572.191	5	0.173192
gene-CDR20291_0589	762	596.176	11	0.365693
gene-CDR20291_0590	924	758.176	20	0.522827
gene-CDR20291_0591	714	548.197	1144	41.3606
gene-CDR20291_0592	1407	1241.18	2517	40.1928
gene-CDR20291_0593	390	227.826	128	11.1354
gene-CDR20291_0594	471	306.413	110	7.11515
gene-CDR20291_0595	786	620.176	909	29.05
gene-CDR20291_0596	708	542.197	446	16.3033
gene-CDR20291_0597	216	81.1448	7	1.70976
gene-CDR20291_0598	501	335.928	166	9.79398
gene-CDR20291_0599	780	614.176	833	26.8813
gene-CDR20291_0600	504	338.886	210	12.2818
gene-CDR20291_0601	702	536.204	111	4.1029
gene-CDR20291_0602	657	491.23	54	2.17875
gene-CDR20291_0603	1641	1475.18	219	2.94238
gene-CDR20291_0604	1323	1157.18	108	1.84979
gene-CDR20291_0605	1008	842.176	295	6.94252
gene-CDR20291_0606	1398	1232.18	157	2.52537
gene-CDR20291_0607	1323	1157.18	261	4.47032
gene-CDR20291_0608	1040	874.176	317	7.18718
gene-CDR20291_0609	1023	857.176	1035	23.9314
gene-CDR20291_0610	1404	1238.18	153	2.4491
gene-CDR20291_0611	426	262.386	11185	844.878
gene-CDR20291_0612	195	67.1291	9431	2784.49
gene-CDR20291_0613	357	196.894	26438	2661.3
gene-CDR20291_0614	546	380.521	118	6.14613
gene-CDR20291_0615	1926	1760.18	1140	12.8365
gene-CDR20291_0616	1968	1802.18	181	1.99058
gene-CDR20291_0617	780	614.176	133	4.29197
gene-CDR20291_0618	876	710.176	2053	57.2955
gene-CDR20291_0619	819	653.176	487	14.7774
gene-CDR20291_0620	582	416.332	737	35.0854
gene-CDR20291_0621	1743	1577.18	560	7.0373
gene-CDR20291_0622	1335	1169.18	3118	52.856
gene-CDR20291_0623	672	506.217	1149	44.9864
gene-CDR20291_0624	798	632.176	354	11.0985
gene-CDR20291_0625	1029	863.176	7635	175.31
gene-CDR20291_0626	2394	2228.18	22484	199.996
gene-CDR20291_0627	609	443.283	7749	346.467
gene-CDR20291_0628	684	518.217	64	2.44774
gene-CDR20291_0629	2619	2453.18	3110	25.1264
gene-CDR20291_0630	579	413.342	2275	109.086
gene-CDR20291_0631	477	312.281	282	17.8979
gene-CDR20291_0632	822	656.176	4018	121.363
gene-CDR20291_0633	2514	2348.18	7253	61.2188
gene-CDR20291_0634	1452	1286.18	93840	1446.06
gene-CDR20291_0635	2379	2213.18	12249	109.694
gene-CDR20291_0636	561	395.433	1092	54.7328
gene-CDR20291_0637	1701	1535.18	16132	208.271
gene-CDR20291_0638	924	758.176	2680	70.0588
gene-CDR20291_0639	1755	1589.18	4104	51.1839
gene-CDR20291_0640	1143	977.176	3484	70.6648
gene-CDR20291_0641	120	24.9529	13	10.3257
gene-CDR20291_0642	912	746.176	6414	170.367
gene-CDR20291_0643	1920	1754.18	24991	282.363
gene-CDR20291_0644	780	614.176	6931	223.667
gene-CDR20291_0645	1677	1511.18	51518	675.681
gene-CDR20291_0646	633	467.266	2568	108.925
gene-CDR20291_0647	873	707.176	3696	103.586
gene-CDR20291_0648	675	509.217	3783	147.242
gene-CDR20291_0649	882	716.176	3275	90.6336
gene-CDR20291_0650	1386	1220.18	5592	90.8328
gene-CDR20291_0651	771	605.176	1697	55.5774
gene-CDR20291_0652	945	779.176	5211	132.551
gene-CDR20291_0653	1368	1202.18	7040	116.065
gene-CDR20291_0654	807	641.176	11104	343.242
gene-CDR20291_0655	2127	1961.18	27959	282.555
gene-CDR20291_0656	378	216.469	4557	417.235
gene-CDR20291_0657	1995	1829.18	2358	25.5497
gene-CDR20291_0658	873	707.176	1524	42.7125
gene-CDR20291_0659	951	785.176	970	24.4851
gene-CDR20291_0660	816	650.176	746	22.7408
gene-CDR20291_0661	192	65.3014	1049	318.384
gene-CDR20291_0662	417	253.694	5777	451.326
gene-CDR20291_0663	351	191.328	3957	409.908
gene-CDR20291_0664	780	614.176	526	16.9743
gene-CDR20291_0665	882	716.176	217	6.00534
gene-CDR20291_0666	513	347.766	88	5.01526
gene-CDR20291_0667	546	380.521	374	19.4801
gene-CDR20291_0668	1098	932.176	62	1.31823
gene-CDR20291_0669	1527	1361.18	59	0.859084
gene-CDR20291_0670	1116	950.176	234	4.88101
gene-CDR20291_0671	765	599.176	526	17.3992
gene-CDR20291_0672	789	623.176	846	26.9065
gene-CDR20291_0673	747	581.176	416	14.1868
gene-CDR20291_0674	375	213.641	146	13.5446
gene-CDR20291_0675	1461	1295.18	1636	25.0353
gene-CDR20291_0676	2877	2711.18	2826	20.6591
gene-CDR20291_0677	2067	1901.18	808	8.42339
gene-CDR20291_0678	816	650.176	993	30.2703
gene-CDR20291_0679	678	512.217	1069	41.3639
gene-CDR20291_0680	723	557.191	1418	50.4395
gene-CDR20291_0681	1152	986.176	1148	23.072
gene-CDR20291_0682	1176	1010.18	3589	70.4165
gene-CDR20291_0683	819	653.176	3817	115.822
gene-CDR20291_0684	642	476.254	1610	67.0016
gene-CDR20291_0685	1671	1505.18	401	5.28026
gene-CDR20291_0686	735	569.191	4702	163.728
gene-CDR20291_0687	2232	2066.18	81107	778.017
gene-CDR20291_0688	1062	896.176	96	2.12313
gene-CDR20291_0689	1614	1448.18	13511	184.912
gene-CDR20291_0690	1986	1820.18	215	2.34112
gene-CDR20291_0691	435	271.175	104	7.6012
gene-CDR20291_0692	561	395.433	250	12.5304
gene-CDR20291_0693	369	208.018	465	44.3047
gene-CDR20291_0694	567	401.408	1372	67.7432
gene-CDR20291_0695	366	205.244	929	89.7105
gene-CDR20291_0696	780	614.176	95	3.06569
gene-CDR20291_0697	1119	953.176	244.896	5.09221
gene-CDR20291_0698	2313	2147.18	932	8.60293
gene-CDR20291_0699	336	177.681	304	33.9103
gene-CDR20291_0700	429	265.313	521	38.9204
gene-CDR20291_0701	765	599.176	795	26.2973
gene-CDR20291_0702	438	274.093	16	1.15697
gene-CDR20291_0703	1014	848.176	117	2.734
gene-CDR20291_0704	363	202.443	61	5.97206
gene-CDR20291_0705	1017	851.176	5238	121.967
gene-CDR20291_0706	843	677.176	348	10.1853
gene-CDR20291_0707	465	300.497	71	4.68292
gene-CDR20291_0708	1173	1007.18	234	4.60478
gene-CDR20291_0709	936	770.176	357	9.18705
gene-CDR20291_0710	402	239.287	9258	766.824
gene-CDR20291_0711	465	300.497	9444	622.895
gene-CDR20291_0712	2694	2528.18	33104	259.52
gene-CDR20291_0713	699	533.211	150	5.57558
gene-CDR20291_0714	1008	842.176	5257	123.718
gene-CDR20291_0715	885	719.176	3093	85.2398
gene-CDR20291_0716	1581	1415.18	3344	46.8332
gene-CDR20291_0717	636	470.26	1001	42.1885
gene-CDR20291_0718	261	114.39	1898	328.858
gene-CDR20291_0719	1284	1118.18	6787	120.3
gene-CDR20291_0720	678	512.217	6566	254.065
gene-CDR20291_0721	444	279.957	4355	308.315
gene-CDR20291_0722	669	503.224	167	6.57739
gene-CDR20291_0723	378	216.469	21	1.92274
gene-CDR20291_0724	387	224.961	13	1.14534
gene-CDR20291_0725	756	590.176	4145	139.201
gene-CDR20291_0726	720	554.191	8342	298.338
gene-CDR20291_0727	1005	839.176	2362	55.7859
gene-CDR20291_0728	897	731.176	76	2.06011
gene-CDR20291_0729	1356	1190.18	109	1.81515
gene-CDR20291_0730	1194	1028.18	202	3.89387
gene-CDR20291_0731	816	650.176	29	0.884026
gene-CDR20291_0732	1341	1175.18	60	1.01192
gene-CDR20291_0733	1233	1067.18	139	2.58153
gene-CDR20291_0734	1143	977.176	118	2.39336
gene-CDR20291_0735	795	629.176	78	2.45709
gene-CDR20291_0736	1023	857.176	328	7.58406
gene-CDR20291_0737	1377	1211.18	295	4.82739
gene-CDR20291_0738	345	185.798	4410	470.432
gene-CDR20291_0739	237	96.0214	74	15.2743
gene-CDR20291_0740	1011	845.176	270	6.33162
gene-CDR20291_0741	531	365.637	1229	66.6193
gene-CDR20291_0742	1929	1763.18	3877	43.5811
gene-CDR20291_0743	411	247.937	11694	934.802
gene-CDR20291_0744	303	148.616	3654	487.304
gene-CDR20291_0745	693	527.217	8172	307.211
gene-CDR20291_0746	1200	1034.18	650	12.4571
gene-CDR20291_0747	1878	1712.18	5698	65.9587
gene-CDR20291_0748	1407	1241.18	6108	97.5357
gene-CDR20291_0749	849	683.176	5682	164.841
gene-CDR20291_0750	717	551.191	6795	244.335
gene-CDR20291_0751	936	770.176	5543	142.644
gene-CDR20291_0752	924	758.176	1416	37.0161
gene-CDR20291_0753	771	605.176	1049	34.3551
gene-CDR20291_0754	783	617.176	2120	68.0808
gene-CDR20291_0755	537	371.581	325653	17370
gene-CDR20291_0756	390	227.826	128530	11181.5
gene-CDR20291_0757	387	224.961	175052	15422.6
gene-CDR20291_0758	1443	1277.18	171448	2660.6
gene-CDR20291_0759	816	650.176	364	11.096
gene-CDR20291_0760	1185	1019.18	6084	118.314
gene-CDR20291_0761	1128	962.176	318	6.55044
gene-CDR20291_0762	1194	1028.18	1421	27.3921
gene-CDR20291_0763	1926	1760.18	5712	64.3176
gene-CDR20291_0764	996	830.176	3283	78.3788
gene-CDR20291_0765	474	309.332	142	9.09833
gene-CDR20291_0766	495	330.016	183	10.9904
gene-CDR20291_0767	540	374.535	1872	99.0631
gene-CDR20291_0768	312	156.32	580	73.5381
gene-CDR20291_0769	687	521.217	909	34.5655
gene-CDR20291_0770	885	719.176	3833	105.633
gene-CDR20291_0771	1176	1010.18	10160	199.34
gene-CDR20291_0772	855	689.176	319	9.17399
gene-CDR20291_0773	1236	1070.18	828	15.3346
gene-CDR20291_0774	942	776.176	13629	348.018
gene-CDR20291_0775	354	194.101	70	7.14773
gene-CDR20291_0776	921	755.176	4597	120.649
gene-CDR20291_0777	465	300.497	130	8.57436
gene-CDR20291_0778	1536	1370.18	188	2.71944
gene-CDR20291_0779	1368	1202.18	805	13.2717
gene-CDR20291_0780	225	87.432	408	92.4885
gene-CDR20291_0781	399	236.416	355	29.7611
gene-CDR20291_0782	444	279.957	404	28.6014
gene-CDR20291_0783	1032	866.176	2871	65.6939
gene-CDR20291_0784	921	755.176	2184	57.3195
gene-CDR20291_0785	1569	1403.18	6581	92.9561
gene-CDR20291_0786	1026	860.176	2937	67.6729
gene-CDR20291_0787	945	779.176	5669	144.201
gene-CDR20291_0788	2655	2489.18	817	6.50526
gene-CDR20291_0789	630	464.266	7	0.298833
gene-CDR20291_0790	327	169.595	10	1.16865
gene-CDR20291_0791	1290	1124.18	53	0.934414
gene-CDR20291_0792	330	172.279	44	5.06196
gene-CDR20291_0793	1329	1163.18	240	4.08944
gene-CDR20291_0794	861	695.176	1322	37.6907
gene-CDR20291_0795	981	815.176	723	17.5786
gene-CDR20291_0796	450	285.797	379	26.2833
gene-CDR20291_0797	930	764.176	2568	66.6039
gene-CDR20291_0798	846	680.176	2904	84.62
gene-CDR20291_0799	750	584.176	329	11.1622
gene-CDR20291_0800	1065	899.176	1099	24.2243
gene-CDR20291_0801	558	392.463	709	35.8052
gene-CDR20291_0802	1023	857.176	47501	1098.32
gene-CDR20291_0803	756	590.176	18806.4	631.571
gene-CDR20291_0804	888	722.176	10676.6	293.013
gene-CDR20291_0805	1038	872.176	715	16.248
gene-CDR20291_0806	756	590.176	257.608	8.65118
gene-CDR20291_0807	888	722.176	333.424	9.15066
gene-CDR20291_0808	1581	1415.18	3640	50.9787
gene-CDR20291_0809	1119	953.176	4526.05	94.1118
gene-CDR20291_0810	540	374.535	3322	175.795
gene-CDR20291_0811	1044	878.176	26121	589.53
gene-CDR20291_0812	1161	995.176	2139	42.5999
gene-CDR20291_0813	1131	965.176	1728	35.4842
gene-CDR20291_0814	1443	1277.18	3834	59.4976
gene-CDR20291_0815	2442	2276.18	5680	49.4584
gene-CDR20291_0816	1866	1700.18	1680	19.5845
gene-CDR20291_0817	669	503.224	3570	140.606
gene-CDR20291_0818	1476	1310.18	2466	37.3045
gene-CDR20291_0819	414	250.83	844	66.6899
gene-CDR20291_0820	852	686.176	2845	82.1759
gene-CDR20291_0821	858	692.176	2984	85.4437
gene-CDR20291_0822	201	70.9567	4457	1244.94
gene-CDR20291_0823	1530	1364.18	11481	166.804
gene-CDR20291_0824	1497	1331.18	3385	50.3989
gene-CDR20291_0825	975	809.176	5648	138.341
gene-CDR20291_0826	1119	953.176	1272.48	26.4591
gene-CDR20291_0827	351	191.328	204	21.1325
gene-CDR20291_0828	1506	1340.18	8384	123.99
gene-CDR20291_0829	1098	932.176	871	18.519
gene-CDR20291_0830	1137	971.176	48835	996.624
gene-CDR20291_0831	1554	1388.18	75784	1082.01
gene-CDR20291_0832	867	701.176	172	4.86183
gene-CDR20291_0833	1143	977.176	2206	44.7436
gene-CDR20291_0834	1239	1073.18	534	9.86207
gene-CDR20291_0835	888	722.176	128	3.51289
gene-CDR20291_0836	630	464.266	291	12.4229
gene-CDR20291_0837	465	300.497	873	57.5802
gene-CDR20291_0838	1368	1202.18	1358	22.3887
gene-CDR20291_0839	1275	1109.18	4253	75.9964
gene-CDR20291_0840	720	554.191	432	15.4498
gene-CDR20291_0841	423	259.494	75	5.72838
gene-CDR20291_0842	1743	1577.18	73	0.917362
gene-CDR20291_0843	1095	929.176	66	1.40781
gene-CDR20291_0844	492	327.036	27	1.63631
gene-CDR20291_0845	1071	905.176	126	2.7589
gene-CDR20291_0846	516	350.744	855	48.3141
gene-CDR20291_0847	1077	911.176	35386	769.71
gene-CDR20291_0848	942	776.176	15959	407.515
gene-CDR20291_0849	1251	1085.18	19575	357.519
gene-CDR20291_0850	3549	3383.18	262	1.53488
gene-CDR20291_0851	1935	1769.18	4681	52.4403
gene-CDR20291_0852	996	830.176	2222	53.0483
gene-CDR20291_0853	786	620.176	61	1.94945
gene-CDR20291_0854	699	533.211	52	1.93287
gene-CDR20291_0855	474	309.332	103	6.59949
gene-CDR20291_0856	840	674.176	1641	48.2429
gene-CDR20291_0857	549	383.506	867	44.8069
gene-CDR20291_0858	1182	1016.18	3553	69.2986
gene-CDR20291_0859	264	116.689	734	124.671
gene-CDR20291_0860	684	518.217	100	3.8246
gene-CDR20291_0861	1242	1076.18	200	3.68336
gene-CDR20291_0862	684	518.217	249	9.52325
gene-CDR20291_0863	2331	2165.18	1021	9.3461
gene-CDR20291_0864	843	677.176	1403	41.0633
gene-CDR20291_0865	735	569.191	631	21.972
gene-CDR20291_0866	1134	968.176	4592	94.0038
gene-CDR20291_0867	750	584.176	4543	154.133
gene-CDR20291_0868	483	318.222	149	9.28013
gene-CDR20291_0869	705	539.204	466	17.1289
gene-CDR20291_0870	1488	1322.18	489	7.33023
gene-CDR20291_0871	1614	1448.18	1445	19.7763
gene-CDR20291_0872	831	665.176	381	11.3524
gene-CDR20291_0873	1728	1562.18	429	5.44284
gene-CDR20291_0874	1863	1697.18	547	6.3879
gene-CDR20291_0875	690	524.217	1391	52.5913
gene-CDR20291_0876	687	521.217	2218	84.3414
gene-CDR20291_0877	1908	1742.18	9664	109.942
gene-CDR20291_0878	690	524.217	177	6.69206
gene-CDR20291_0879	540	374.535	1581	83.6638
gene-CDR20291_0880	1044	878.176	1418	32.0031
gene-CDR20291_0881	837	671.176	1235	36.4694
gene-CDR20291_0882	675	509.217	689	26.8172
gene-CDR20291_0883	1053	887.176	2069	46.222
gene-CDR20291_0884	849	683.176	24	0.696268
gene-CDR20291_0885	1662	1496.18	1606	21.2746
gene-CDR20291_0886	1257	1091.18	236	4.28662
gene-CDR20291_0887	2082	1916.18	462	4.77864
gene-CDR20291_0888	960	794.176	284	7.08761
gene-CDR20291_0889	1125	959.176	317	6.55027
gene-CDR20291_0890	975	809.176	188	4.60482
rna-16S_5	1624	1458.18	238941	3247.73
rna-23S_6	2953	2787.18	1.47853e+06	10513.9
rna-5S_5	117	23.5751	14.4759	12.17
gene-CDR20291_0891	2040	1874.18	8560.54	90.5292
gene-CDR20291_0892	2034	1868.18	6902.46	73.2292
gene-CDR20291_0893	1914	1748.18	811	9.19462
gene-CDR20291_0894	2220	2054.18	1385	13.3632
gene-CDR20291_0895	831	665.176	748	22.2876
gene-CDR20291_0896	3468	3302.18	3339	20.0408
gene-CDR20291_0897	3828	3662.18	4038	21.8537
gene-CDR20291_0898	1212	1046.18	1113	21.0857
gene-CDR20291_0899	3540	3374.18	2377	13.9624
gene-CDR20291_0900	1254	1088.18	2565	46.7182
gene-CDR20291_0901	1052	886.176	120	2.68386
gene-CDR20291_0902	1227	1061.18	1152	21.5161
gene-CDR20291_0903	1002	836.176	8328	197.397
gene-CDR20291_0904	570	404.388	610	29.8971
gene-CDR20291_0905	801	635.176	1700	53.046
gene-CDR20291_0906	906	740.176	1933	51.7601
gene-CDR20291_0907	687	521.217	145	5.51375
gene-CDR20291_0908	543	377.53	422	22.1543
gene-CDR20291_0909	468	303.459	1893	123.637
gene-CDR20291_0910	1137	971.176	19342	394.731
gene-CDR20291_0911	798	632.176	24163	757.549
gene-CDR20291_0912	1011	845.176	40767	956.004
gene-CDR20291_0913	798	632.176	12567	393.996
gene-CDR20291_0914	846	680.176	25329	738.065
gene-CDR20291_0915	1191	1025.18	60816	1175.76
gene-CDR20291_0916	846	680.176	898	26.1669
gene-CDR20291_0917	1005	839.176	1460	34.4824
gene-CDR20291_0918	228	89.5184	2067	457.642
gene-CDR20291_0919	426	262.386	26	1.96395
gene-CDR20291_0920	207	75.0346	49	12.9429
gene-CDR20291_0921	180	57.7804	126	43.2204
gene-CDR20291_0922	201	70.9567	79	22.0664
gene-CDR20291_0923	1023	857.176	10291	237.95
gene-CDR20291_0924	441	277.006	240	17.172
gene-CDR20291_0925	906	740.176	99	2.65093
gene-CDR20291_0926	1218	1052.18	5356	100.89
gene-CDR20291_0927	1332	1166.18	425	7.22309
gene-CDR20291_0928	795	629.176	696	21.9248
gene-CDR20291_0929	1455	1289.18	1604	24.6598
gene-CDR20291_0930	210	77.064	214	55.0377
gene-CDR20291_0931	1395	1229.18	5767	92.9895
gene-CDR20291_0932	777	611.176	3221	104.453
gene-CDR20291_0933	414	250.83	1010	79.8067
gene-CDR20291_0934	744	578.183	3370	115.521
gene-CDR20291_0935	471	306.413	2196	142.044
gene-CDR20291_0936	765	599.176	4058	134.232
gene-CDR20291_0937	843	677.176	4742	138.79
gene-CDR20291_0938	906	740.176	4990	133.618
gene-CDR20291_0939	735	569.191	2929	101.99
gene-CDR20291_0940	1182	1016.18	1154	22.5079
gene-CDR20291_0941	552	386.482	223	11.436
gene-CDR20291_0942	276	126.255	3443.45	540.561
gene-CDR20291_0943	1701	1535.18	6193	79.9541
gene-CDR20291_0944	1188	1022.18	3649	70.7532
gene-CDR20291_0945	1188	1022.18	5058	98.0734
gene-CDR20291_0946	813	647.176	2770	84.8311
gene-CDR20291_0947	561	395.433	1279	64.1055
gene-CDR20291_0948	714	548.197	278	10.0509
gene-CDR20291_0949	1380	1214.18	739	12.0632
gene-CDR20291_0950	705	539.204	36	1.32327
gene-CDR20291_0951	2373	2207.18	2295	20.6084
gene-CDR20291_0952	903	737.176	718	19.3042
gene-CDR20291_0953	552	386.482	667	34.2054
gene-CDR20291_0954	873	707.176	888	24.8876
gene-CDR20291_0955	981	815.176	761	18.5025
gene-CDR20291_0956	222	85.2997	1321	306.94
gene-CDR20291_0957	870	704.176	73099	2057.44
gene-CDR20291_0958	867	701.176	8044	227.375
gene-CDR20291_0959	1119	953.176	620.42	12.9006
gene-CDR20291_0960	444	279.957	350	24.7785
gene-CDR20291_0961	1137	971.176	96	1.95917
gene-CDR20291_0962	1203	1037.18	64	1.223
gene-CDR20291_0963	1410	1244.18	57	0.908011
gene-CDR20291_0964	2649	2483.18	7824	62.4481
gene-CDR20291_0965	603	437.305	1684	76.323
gene-CDR20291_0966	555	389.468	1956	99.5395
gene-CDR20291_0967	1716	1550.18	6036	77.1731
gene-CDR20291_0968	213	79.132	1623	406.504
gene-CDR20291_0969	600	434.311	1863	85.0179
gene-CDR20291_0970	372	210.811	618	58.1024
gene-CDR20291_0971	1284	1118.18	12311	218.213
gene-CDR20291_0972	945	779.176	1247	31.7197
gene-CDR20291_0973	1338	1172.18	8445	142.792
gene-CDR20291_0974	978	812.176	4139	101.005
gene-CDR20291_0975	570	404.388	1869	91.6028
gene-CDR20291_0976	594	428.316	1938	89.6783
gene-CDR20291_0977	576	410.368	1438	69.4518
gene-CDR20291_0978	972	806.176	3776	92.8325
gene-CDR20291_0979	168	50.7059	13	5.08139
gene-CDR20291_0980	585	419.332	4772	225.549
gene-CDR20291_0981	660	494.23	3387	135.826
gene-CDR20291_0982	1062	896.176	22130	489.425
gene-CDR20291_0983	894	728.176	4817	131.111
gene-CDR20291_0984	489	324.101	3763	230.118
gene-CDR20291_0985	2979	2813.18	29517	207.957
gene-CDR20291_0986	684	518.217	10346	395.693
gene-CDR20291_0987	798	632.176	12353	387.286
gene-CDR20291_0988	285	133.666	4580	679.114
gene-CDR20291_0989	1131	965.176	5253	107.87
gene-CDR20291_0990	414	250.83	4518	356.997
gene-CDR20291_0991	330	172.279	31	3.56638
gene-CDR20291_0992	792	626.176	174	5.50745
gene-CDR20291_0993	1143	977.176	2280	46.2445
gene-CDR20291_0994	1194	1028.18	273905	5279.96
gene-CDR20291_0995	1845	1679.18	6231	73.5461
gene-CDR20291_0996	702	536.204	5363	198.233
gene-CDR20291_0997	1422	1256.18	3413	53.8498
gene-CDR20291_0998	312	156.32	9477	1201.59
gene-CDR20291_0999	318	161.576	20794	2550.7
gene-CDR20291_1000	291	138.529	6519	932.695
gene-CDR20291_1001	1287	1121.18	15177	268.293
gene-CDR20291_1002	369	208.018	7859	748.798
gene-CDR20291_1003	1206	1040.18	549	10.4608
gene-CDR20291_1004	567	401.408	327	16.1458
gene-CDR20291_1005	1260	1094.18	86	1.55779
gene-CDR20291_1006	714	548.197	633	22.8857
gene-CDR20291_1007	1275	1109.18	825	14.7418
gene-CDR20291_1008	789	623.176	824	26.2068
gene-CDR20291_1009	1221	1055.18	3693	69.3669
gene-CDR20291_1010	1392	1226.18	3691	59.6608
gene-CDR20291_1011	1281	1115.18	647	11.499
gene-CDR20291_1012	1197	1031.18	25181	483.992
gene-CDR20291_1013	525	359.691	17257	950.898
gene-CDR20291_1014	177	56.0112	15179	5371.13
gene-CDR20291_1015	558	392.463	6239	315.075
gene-CDR20291_1016	1023	857.176	6614	152.93
gene-CDR20291_1017	987	821.176	7295	176.071
gene-CDR20291_1018	930	764.176	6870	178.181
gene-CDR20291_1019	951	785.176	8802	222.184
gene-CDR20291_1020	750	584.176	5751	195.118
gene-CDR20291_1021	225	87.432	2982	675.982
gene-CDR20291_1022	1239	1073.18	26274	485.236
gene-CDR20291_1023	1719	1553.18	1252	15.9765
gene-CDR20291_1024	2001	1835.18	2376	25.6606
gene-CDR20291_1025	249	105.116	3	0.565651
gene-CDR20291_1026	726	560.191	11	0.389184
gene-CDR20291_1027	1314	1148.18	106	1.82977
gene-CDR20291_1028	447	282.883	19	1.3312
gene-CDR20291_1029	1986	1820.18	2468	26.8738
gene-CDR20291_1030	969	803.176	57	1.40657
gene-CDR20291_1031	522	356.7	21	1.16685
gene-CDR20291_1032	213	79.132	2	0.500929
gene-CDR20291_1033	387	224.961	15	1.32155
gene-CDR20291_1034	1206	1040.18	70	1.3338
gene-CDR20291_1035	618	452.278	27	1.1832
gene-CDR20291_1036	555	389.468	47	2.3918
gene-CDR20291_1037	690	524.217	55	2.07945
gene-CDR20291_1038	363	202.443	4241	415.205
gene-CDR20291_1039	507	341.844	1621	93.9839
gene-CDR20291_1040	1071	905.176	602	13.1814
gene-CDR20291_1041	1206	1040.18	1365	26.009
gene-CDR20291_1042	216	81.1448	68	16.6091
gene-CDR20291_1043	888	722.176	1104	30.2987
gene-CDR20291_1044	438	274.093	1996	144.332
gene-CDR20291_1045	1866	1700.18	5897	68.7441
gene-CDR20291_1046	813	647.176	914	27.9912
gene-CDR20291_1047	1662	1496.18	3457	45.7946
gene-CDR20291_1048	867	701.176	857	24.2243
gene-CDR20291_1049	522	356.7	603	33.5052
gene-CDR20291_1050	459	294.627	911	61.2836
gene-CDR20291_1051	1059	893.176	198	4.39366
gene-CDR20291_1052	825	659.176	12072	362.974
gene-CDR20291_1053	1122	956.176	1431	29.662
gene-CDR20291_1054	876	710.176	1387	38.7087
gene-CDR20291_1055	693	527.217	891	33.4955
gene-CDR20291_1056	825	659.176	1132	34.0363
