target_id	length	eff_length	est_counts	tpm
gene-CDR20291_0522	264	117.454	434	70.398
gene-CDR20291_0523	573	408.234	1260	58.8031
gene-CDR20291_0524	534	369.49	489	25.2142
gene-CDR20291_0525	249	105.752	1862	335.452
gene-CDR20291_0526	204	73.7003	984	254.37
gene-CDR20291_0527	414	251.916	624	47.192
gene-CDR20291_0528	489	324.939	731	42.8602
gene-CDR20291_0529	1569	1403.91	2361	32.0401
gene-CDR20291_0530	1110	944.915	1576.85	31.7933
gene-CDR20291_0531	1014	848.915	190	4.26411
gene-CDR20291_0532	570	405.255	850	39.9604
gene-CDR20291_0533	1338	1172.91	1073	17.429
gene-CDR20291_0534	729	563.922	1482	50.0689
gene-CDR20291_0535	2112	1946.91	424	4.14914
gene-CDR20291_0536	774	608.915	110	3.44172
gene-CDR20291_0537	177	56.3877	390	131.771
gene-CDR20291_0538	651	486.025	2391	93.726
gene-CDR20291_0539	825	659.915	302	8.71883
gene-CDR20291_0540	894	728.915	44	1.15005
gene-CDR20291_0541	438	275.06	11	0.761911
gene-CDR20291_0542	231	92.3807	27	5.56829
gene-CDR20291_0543	222	85.998	89	19.717
gene-CDR20291_0544	141	35.7479	0	0
gene-CDR20291_0545	258	112.705	14	2.3666
gene-CDR20291_0546	1254	1088.91	108	1.8896
gene-CDR20291_0547	1302	1136.91	198	3.318
gene-CDR20291_0548	276	126.978	73	10.953
gene-CDR20291_0549	231	92.3807	6576	1356.19
gene-CDR20291_0550	582	417.193	29837	1362.56
gene-CDR20291_0551	1686	1520.91	15996	200.376
gene-CDR20291_0552	678	512.969	1235	45.8685
gene-CDR20291_0553	1365	1199.91	548	8.701
gene-CDR20291_0554	531	366.504	205	10.6565
gene-CDR20291_0555	1080	914.915	553	11.5155
gene-CDR20291_0556	369	209.184	283	25.7749
gene-CDR20291_0557	804	638.915	486	14.4921
gene-CDR20291_0558	891	725.915	232	6.08894
gene-CDR20291_0559	444	280.91	268	18.1763
gene-CDR20291_0560	201	71.6873	292	77.6032
gene-CDR20291_0561	909	743.915	1309	33.524
gene-CDR20291_0562	489	324.939	84	4.92511
gene-CDR20291_0563	408	246.18	93	7.19731
gene-CDR20291_0564	219	83.9477	82	18.6099
gene-CDR20291_0565	690	524.95	282	10.2346
gene-CDR20291_0566	918	752.915	497	12.5762
gene-CDR20291_0567	930	764.915	382	9.51458
gene-CDR20291_0568	681	515.969	330	12.1851
gene-CDR20291_0569	702	536.95	3998	141.856
gene-CDR20291_0570	660	495.007	3784	145.639
gene-CDR20291_0571	2067	1901.91	78	0.781345
gene-CDR20291_0572	1956	1790.91	133	1.41487
gene-CDR20291_0573	1191	1025.91	168	3.11987
gene-CDR20291_0574	375	214.821	155	13.7466
gene-CDR20291_0575	873	707.915	345	9.2849
gene-CDR20291_0576	639	474.043	470	18.8894
gene-CDR20291_0577	735	569.922	368	12.3019
gene-CDR20291_0578	1257	1091.91	69	1.20393
gene-CDR20291_0579	1194	1028.91	90	1.66649
gene-CDR20291_0580	381	220.479	339	29.2936
gene-CDR20291_0581	555	390.329	0	0
gene-CDR20291_0582	7101	6935.91	856	2.35131
gene-CDR20291_0583	501	336.79	63	3.56386
gene-CDR20291_0584	8133	7967.91	4686	11.2046
gene-CDR20291_0585	561	396.31	95	4.56697
gene-CDR20291_0586	246	103.498	354	65.1643
gene-CDR20291_0587	270	122.111	130	20.2828
gene-CDR20291_0588	738	572.922	17	0.565317
gene-CDR20291_0589	762	596.915	6	0.191504
gene-CDR20291_0590	924	758.915	30	0.753125
gene-CDR20291_0591	714	548.936	1237	42.9326
gene-CDR20291_0592	1407	1241.91	2704	41.4815
gene-CDR20291_0593	390	229.049	146	12.144
gene-CDR20291_0594	471	307.264	107	6.63455
gene-CDR20291_0595	786	620.915	907	27.8301
gene-CDR20291_0596	708	542.936	492	17.2646
gene-CDR20291_0597	216	81.8742	15	3.49047
gene-CDR20291_0598	501	336.79	200	11.3138
gene-CDR20291_0599	780	614.915	791	24.5076
gene-CDR20291_0600	504	339.773	204	11.4388
gene-CDR20291_0601	702	536.95	97	3.44173
gene-CDR20291_0602	657	492.013	44	1.70379
gene-CDR20291_0603	1641	1475.91	233	3.00769
gene-CDR20291_0604	1323	1157.91	124	2.04025
gene-CDR20291_0605	1008	842.915	282	6.37389
gene-CDR20291_0606	1398	1232.91	180	2.7815
gene-CDR20291_0607	1323	1157.91	317	5.21581
gene-CDR20291_0608	1040	874.915	327	7.12067
gene-CDR20291_0609	1023	857.915	1117	24.8055
gene-CDR20291_0610	1404	1238.91	132	2.02989
gene-CDR20291_0611	426	263.446	11763	850.68
gene-CDR20291_0612	195	67.7337	10238	2879.71
gene-CDR20291_0613	357	198.006	28623	2754.08
gene-CDR20291_0614	546	381.387	136	6.79379
gene-CDR20291_0615	1926	1760.91	1171	12.6694
gene-CDR20291_0616	1968	1802.91	240	2.53615
gene-CDR20291_0617	780	614.915	133	4.12075
gene-CDR20291_0618	876	710.915	2037	54.5899
gene-CDR20291_0619	819	653.915	402	11.7123
gene-CDR20291_0620	582	417.193	813	37.1272
gene-CDR20291_0621	1743	1577.91	549	6.62869
gene-CDR20291_0622	1335	1169.91	3000	48.8547
gene-CDR20291_0623	672	506.969	1249	46.9375
gene-CDR20291_0624	798	632.915	423	12.7331
gene-CDR20291_0625	1029	863.915	7493	165.243
gene-CDR20291_0626	2394	2228.91	25359	216.759
gene-CDR20291_0627	609	444.129	8887	381.229
gene-CDR20291_0628	684	518.963	80	2.93692
gene-CDR20291_0629	2619	2453.91	3529	27.3988
gene-CDR20291_0630	579	414.204	2303	105.93
gene-CDR20291_0631	477	313.147	320	19.4689
gene-CDR20291_0632	822	656.915	3922	113.746
gene-CDR20291_0633	2514	2348.91	9481	76.8999
gene-CDR20291_0634	1452	1286.91	100335	1485.39
gene-CDR20291_0635	2379	2213.91	13403	115.34
gene-CDR20291_0636	561	396.31	1296	62.3031
gene-CDR20291_0637	1701	1535.91	18247	226.341
gene-CDR20291_0638	924	758.915	2998	75.2623
gene-CDR20291_0639	1755	1589.91	4550	54.5226
gene-CDR20291_0640	1143	977.915	3986	77.6561
gene-CDR20291_0641	120	25.1733	13	9.83881
gene-CDR20291_0642	912	746.915	6796	173.349
gene-CDR20291_0643	1920	1754.91	28769	312.326
gene-CDR20291_0644	780	614.915	8796	272.527
gene-CDR20291_0645	1677	1511.91	57990	730.743
gene-CDR20291_0646	633	468.049	3160	128.628
gene-CDR20291_0647	873	707.915	4427	119.143
gene-CDR20291_0648	675	509.969	4520	168.863
gene-CDR20291_0649	882	716.915	4060	107.894
gene-CDR20291_0650	1386	1220.91	6728	104.988
gene-CDR20291_0651	771	605.915	2288	71.9422
gene-CDR20291_0652	945	779.915	6561	160.274
gene-CDR20291_0653	1368	1202.91	8074	127.877
gene-CDR20291_0654	807	641.915	12720	377.528
gene-CDR20291_0655	2127	1961.91	33782	328.053
gene-CDR20291_0656	378	217.657	5310	464.796
gene-CDR20291_0657	1995	1829.91	3017	31.4111
gene-CDR20291_0658	873	707.915	1809	48.6852
gene-CDR20291_0659	951	785.915	1167	28.2901
gene-CDR20291_0660	816	650.915	906	26.5181
gene-CDR20291_0661	192	65.802	1286	372.341
gene-CDR20291_0662	417	254.801	5750	429.938
gene-CDR20291_0663	351	192.41	4181	413.993
gene-CDR20291_0664	780	614.915	548	16.9787
gene-CDR20291_0665	882	716.915	242	6.43112
gene-CDR20291_0666	513	348.691	139	7.59474
gene-CDR20291_0667	546	381.387	461	23.0289
gene-CDR20291_0668	1098	932.915	50	1.0211
gene-CDR20291_0669	1527	1361.91	59	0.825356
gene-CDR20291_0670	1116	950.915	213	4.26754
gene-CDR20291_0671	765	599.915	526	16.7046
gene-CDR20291_0672	789	623.915	892	27.2382
gene-CDR20291_0673	747	581.922	529	17.3193
gene-CDR20291_0674	375	214.821	158	14.0126
gene-CDR20291_0675	1461	1295.91	1784	26.2275
gene-CDR20291_0676	2877	2711.91	3169	22.2631
gene-CDR20291_0677	2067	1901.91	948	9.49634
gene-CDR20291_0678	816	650.915	936	27.3962
gene-CDR20291_0679	678	512.969	1067	39.6289
gene-CDR20291_0680	723	557.936	1476	50.4012
gene-CDR20291_0681	1152	986.915	1273	24.5747
gene-CDR20291_0682	1176	1010.91	4104	77.3449
gene-CDR20291_0683	819	653.915	4155	121.057
gene-CDR20291_0684	642	477.043	1633	65.218
gene-CDR20291_0685	1671	1505.91	401	5.07321
gene-CDR20291_0686	735	569.922	4121	137.761
gene-CDR20291_0687	2232	2066.91	70421	649.111
gene-CDR20291_0688	1062	896.915	84	1.7843
gene-CDR20291_0689	1614	1448.91	14234	187.164
gene-CDR20291_0690	1986	1820.91	196	2.05072
gene-CDR20291_0691	435	272.153	77	5.39035
gene-CDR20291_0692	561	396.31	290	13.9413
gene-CDR20291_0693	369	209.184	458	41.7134
gene-CDR20291_0694	567	402.26	1350	63.9391
gene-CDR20291_0695	366	206.375	910	84.0087
gene-CDR20291_0696	780	614.915	89	2.75749
gene-CDR20291_0697	1119	953.915	237.701	4.74746
gene-CDR20291_0698	2313	2147.91	950	8.42647
gene-CDR20291_0699	336	178.843	257	27.3779
gene-CDR20291_0700	429	266.346	542	38.7697
gene-CDR20291_0701	765	599.915	881	27.9786
gene-CDR20291_0702	438	275.06	20	1.38529
gene-CDR20291_0703	1014	848.915	138	3.09709
gene-CDR20291_0704	363	203.563	66	6.17711
gene-CDR20291_0705	1017	851.915	5318	118.93
gene-CDR20291_0706	843	677.915	375	10.5389
gene-CDR20291_0707	465	301.401	84	5.30975
gene-CDR20291_0708	1173	1007.91	313	5.91643
gene-CDR20291_0709	936	770.915	430	10.6268
gene-CDR20291_0710	402	240.438	8996	712.83
gene-CDR20291_0711	465	301.401	9919	626.993
gene-CDR20291_0712	2694	2528.91	33808	254.697
gene-CDR20291_0713	699	533.95	160	5.70898
gene-CDR20291_0714	1008	842.915	5236	118.346
gene-CDR20291_0715	885	719.915	3353	88.7343
gene-CDR20291_0716	1581	1415.91	3663	49.2877
gene-CDR20291_0717	636	471.043	1129	45.6638
gene-CDR20291_0718	261	115.076	1618	267.876
gene-CDR20291_0719	1284	1118.91	6827	116.244
gene-CDR20291_0720	678	512.969	7025	260.912
gene-CDR20291_0721	444	280.91	5000	339.111
gene-CDR20291_0722	669	503.982	171	6.46428
gene-CDR20291_0723	378	217.657	18	1.57558
gene-CDR20291_0724	387	226.165	6	0.505435
gene-CDR20291_0725	756	590.922	4466	143.988
gene-CDR20291_0726	720	554.936	8713	299.133
gene-CDR20291_0727	1005	839.915	2339	53.0559
gene-CDR20291_0728	897	731.915	81	2.10845
gene-CDR20291_0729	1356	1190.91	104	1.66376
gene-CDR20291_0730	1194	1028.91	189	3.49962
gene-CDR20291_0731	816	650.915	22	0.643928
gene-CDR20291_0732	1341	1175.91	84	1.36095
gene-CDR20291_0733	1233	1067.91	166	2.96149
gene-CDR20291_0734	1143	977.915	141	2.74699
gene-CDR20291_0735	795	629.915	102	3.08502
gene-CDR20291_0736	1023	857.915	343	7.61709
gene-CDR20291_0737	1377	1211.91	271	4.26026
gene-CDR20291_0738	345	186.976	4591	467.801
gene-CDR20291_0739	237	96.6989	67	13.2006
gene-CDR20291_0740	1011	845.915	288	6.48642
gene-CDR20291_0741	531	366.504	1388	72.1522
gene-CDR20291_0742	1929	1763.91	4529	48.9175
gene-CDR20291_0743	411	249.036	12261	938.001
gene-CDR20291_0744	303	149.609	3865	492.187
gene-CDR20291_0745	693	527.95	7293	263.18
gene-CDR20291_0746	1200	1034.91	660	12.1501
gene-CDR20291_0747	1878	1712.91	5420	60.2841
gene-CDR20291_0748	1407	1241.91	6107	93.6861
gene-CDR20291_0749	849	683.915	5403	150.512
gene-CDR20291_0750	717	551.936	6560	226.44
gene-CDR20291_0751	936	770.915	5528	136.616
gene-CDR20291_0752	924	758.915	1338	33.5894
gene-CDR20291_0753	771	605.915	1058	33.267
gene-CDR20291_0754	783	617.915	2241	69.0959
gene-CDR20291_0755	537	372.481	250740	12825
gene-CDR20291_0756	390	229.049	101815	8468.8
gene-CDR20291_0757	387	226.165	138477	11665.2
gene-CDR20291_0758	1443	1277.91	122797	1830.73
gene-CDR20291_0759	816	650.915	407	11.9127
gene-CDR20291_0760	1185	1019.91	10775	201.276
gene-CDR20291_0761	1128	962.915	374	7.39985
gene-CDR20291_0762	1194	1028.91	1678	31.0707
gene-CDR20291_0763	1926	1760.91	6965	75.3567
gene-CDR20291_0764	996	830.915	4206	96.4388
gene-CDR20291_0765	474	310.206	126	7.73855
gene-CDR20291_0766	495	330.886	200	11.5157
gene-CDR20291_0767	540	375.434	2326	118.036
gene-CDR20291_0768	312	157.498	706	85.402
gene-CDR20291_0769	687	521.95	1135	41.4292
gene-CDR20291_0770	885	719.915	4127	109.218
gene-CDR20291_0771	1176	1010.91	10889	205.217
gene-CDR20291_0772	855	689.915	321	8.86439
gene-CDR20291_0773	1236	1070.91	948	16.8652
gene-CDR20291_0774	942	776.915	14933	366.195
gene-CDR20291_0775	354	195.207	65	6.34393
gene-CDR20291_0776	921	755.915	5422	136.655
gene-CDR20291_0777	465	301.401	105	6.63718
gene-CDR20291_0778	1536	1370.91	239	3.32144
gene-CDR20291_0779	1368	1202.91	1030	16.3133
gene-CDR20291_0780	225	88.1472	439	94.8845
gene-CDR20291_0781	399	237.628	430	34.4755
gene-CDR20291_0782	444	280.91	364	24.6873
gene-CDR20291_0783	1032	866.915	3072	67.5125
gene-CDR20291_0784	921	755.915	2597	65.4543
gene-CDR20291_0785	1569	1403.91	8044	109.162
gene-CDR20291_0786	1026	860.915	3489	77.2111
gene-CDR20291_0787	945	779.915	6293	153.727
gene-CDR20291_0788	2655	2489.91	899	6.87883
gene-CDR20291_0789	630	465.049	13	0.532578
gene-CDR20291_0790	327	170.782	7	0.780901
gene-CDR20291_0791	1290	1124.91	54	0.914562
gene-CDR20291_0792	330	173.501	44	4.83159
gene-CDR20291_0793	1329	1163.91	247	4.0431
gene-CDR20291_0794	861	695.915	1381	37.8074
gene-CDR20291_0795	981	815.915	877	20.4783
gene-CDR20291_0796	450	286.761	288	19.1343
gene-CDR20291_0797	930	764.915	2518	62.7165
gene-CDR20291_0798	846	680.915	2661	74.4545
gene-CDR20291_0799	750	584.922	381	12.4098
gene-CDR20291_0800	1065	899.915	1097	23.2244
gene-CDR20291_0801	558	393.325	707	34.2458
gene-CDR20291_0802	1023	857.915	68224	1515.07
gene-CDR20291_0803	756	590.922	26273.9	847.098
gene-CDR20291_0804	888	722.915	14823.8	390.672
gene-CDR20291_0805	1038	872.915	883	19.2721
gene-CDR20291_0806	756	590.922	297.081	9.57819
gene-CDR20291_0807	888	722.915	420.168	11.0733
gene-CDR20291_0808	1581	1415.91	3623	48.7495
gene-CDR20291_0809	1119	953.915	4392.85	87.7356
gene-CDR20291_0810	540	375.434	3639	184.666
gene-CDR20291_0811	1044	878.915	26657	577.835
gene-CDR20291_0812	1161	995.915	2550	48.7817
gene-CDR20291_0813	1131	965.915	1885	37.1802
gene-CDR20291_0814	1443	1277.91	4067	60.6333
gene-CDR20291_0815	2442	2276.91	6352	53.1499
gene-CDR20291_0816	1866	1700.91	2097	23.4885
gene-CDR20291_0817	669	503.982	3460	130.798
gene-CDR20291_0818	1476	1310.91	2488	36.1589
gene-CDR20291_0819	414	251.916	1151	87.048
gene-CDR20291_0820	852	686.915	3967	110.027
gene-CDR20291_0821	858	692.915	4225	116.168
gene-CDR20291_0822	201	71.6873	4737	1258.93
gene-CDR20291_0823	1530	1364.91	13800	192.625
gene-CDR20291_0824	1497	1331.91	3539	50.6225
gene-CDR20291_0825	975	809.915	5894	138.647
gene-CDR20291_0826	1119	953.915	1278.59	25.5364
gene-CDR20291_0827	351	192.41	229	22.675
gene-CDR20291_0828	1506	1340.91	8814	125.231
gene-CDR20291_0829	1098	932.915	901	18.4002
gene-CDR20291_0830	1137	971.915	45828	898.342
gene-CDR20291_0831	1554	1388.91	72451	993.82
gene-CDR20291_0832	867	701.915	166	4.50571
gene-CDR20291_0833	1143	977.915	2296	44.7311
gene-CDR20291_0834	1239	1073.91	542	9.61543
gene-CDR20291_0835	888	722.915	158	4.16398
gene-CDR20291_0836	630	465.049	291	11.9216
gene-CDR20291_0837	465	301.401	890	56.258
gene-CDR20291_0838	1368	1202.91	1345	21.3023
gene-CDR20291_0839	1275	1109.91	4089	70.1886
gene-CDR20291_0840	720	554.936	463	15.8956
gene-CDR20291_0841	423	260.567	87	6.36119
gene-CDR20291_0842	1743	1577.91	56	0.676151
gene-CDR20291_0843	1095	929.915	80	1.63903
gene-CDR20291_0844	492	327.919	24	1.39439
gene-CDR20291_0845	1071	905.915	122	2.56573
gene-CDR20291_0846	516	351.643	967	52.3918
gene-CDR20291_0847	1077	911.915	32696	683.092
gene-CDR20291_0848	942	776.915	17001	416.908
gene-CDR20291_0849	1251	1085.91	21098	370.156
gene-CDR20291_0850	3549	3383.91	312	1.75661
gene-CDR20291_0851	1935	1769.91	4374	47.0832
gene-CDR20291_0852	996	830.915	2224	50.9938
gene-CDR20291_0853	786	620.915	75	2.30127
gene-CDR20291_0854	699	533.95	66	2.35496
gene-CDR20291_0855	474	310.206	96	5.89604
gene-CDR20291_0856	840	674.915	1745	49.259
gene-CDR20291_0857	549	384.368	1054	52.2435
gene-CDR20291_0858	1182	1016.91	4138	77.5256
gene-CDR20291_0859	264	117.454	740	120.033
gene-CDR20291_0860	684	518.963	117	4.29525
gene-CDR20291_0861	1242	1076.91	185	3.27288
gene-CDR20291_0862	684	518.963	198	7.26889
gene-CDR20291_0863	2331	2165.91	1011	8.89301
gene-CDR20291_0864	843	677.915	1434	40.3008
gene-CDR20291_0865	735	569.922	685	22.8989
gene-CDR20291_0866	1134	968.915	4732	93.0461
gene-CDR20291_0867	750	584.922	4184	136.28
gene-CDR20291_0868	483	319.048	163	9.73353
gene-CDR20291_0869	705	539.95	383	13.514
gene-CDR20291_0870	1488	1322.91	435	6.26465
gene-CDR20291_0871	1614	1448.91	1679	22.0774
gene-CDR20291_0872	831	665.915	417	11.9304
gene-CDR20291_0873	1728	1562.91	421	5.13199
gene-CDR20291_0874	1863	1697.91	532	5.96946
gene-CDR20291_0875	690	524.95	850	30.8489
gene-CDR20291_0876	687	521.95	1317	48.0724
gene-CDR20291_0877	1908	1742.91	5781	63.1926
gene-CDR20291_0878	690	524.95	222	8.05702
gene-CDR20291_0879	540	375.434	1709	86.7256
gene-CDR20291_0880	1044	878.915	1729	37.4789
gene-CDR20291_0881	837	671.915	1529	43.3543
gene-CDR20291_0882	675	509.969	1039	38.816
gene-CDR20291_0883	1053	887.915	2521	54.0929
gene-CDR20291_0884	849	683.915	15	0.417858
gene-CDR20291_0885	1662	1496.91	1690	21.5094
gene-CDR20291_0886	1257	1091.91	207	3.61178
gene-CDR20291_0887	2082	1916.91	483	4.80047
gene-CDR20291_0888	960	794.915	312	7.47779
gene-CDR20291_0889	1125	959.915	346	6.86724
gene-CDR20291_0890	975	809.915	251	5.90437
rna-16S_5	1624	1458.91	158685	2072.27
rna-23S_6	2953	2787.91	1.32477e+06	9053.14
rna-5S_5	117	23.7072	0	0
gene-CDR20291_0891	2040	1874.91	10126.1	102.896
gene-CDR20291_0892	2034	1868.91	7842.91	79.9516
gene-CDR20291_0893	1914	1748.91	817	8.90005
gene-CDR20291_0894	2220	2054.91	1455	13.4899
gene-CDR20291_0895	831	665.915	770	22.0298
gene-CDR20291_0896	3468	3302.91	4004	23.0959
gene-CDR20291_0897	3828	3662.91	4744	24.675
gene-CDR20291_0898	1212	1046.91	1223	22.2564
gene-CDR20291_0899	3540	3374.91	2943	16.6137
gene-CDR20291_0900	1254	1088.91	2946	51.544
gene-CDR20291_0901	1052	886.915	130	2.79255
gene-CDR20291_0902	1227	1061.91	1353	24.2743
gene-CDR20291_0903	1002	836.915	8659	197.118
gene-CDR20291_0904	570	405.255	777	36.5285
gene-CDR20291_0905	801	635.915	1715	51.3812
gene-CDR20291_0906	906	740.915	1765	45.3853
gene-CDR20291_0907	687	521.95	110	4.01516
gene-CDR20291_0908	543	378.397	562	28.2962
gene-CDR20291_0909	468	304.333	2206	138.101
gene-CDR20291_0910	1137	971.915	22502	441.095
gene-CDR20291_0911	798	632.915	30893	929.938
gene-CDR20291_0912	1011	845.915	50974	1148.05
gene-CDR20291_0913	798	632.915	17460	525.579
gene-CDR20291_0914	846	680.915	32871	919.728
gene-CDR20291_0915	1191	1025.91	77528	1439.75
gene-CDR20291_0916	846	680.915	1059	29.6307
gene-CDR20291_0917	1005	839.915	1847	41.8958
gene-CDR20291_0918	228	90.2222	1785	376.933
gene-CDR20291_0919	426	263.446	33	2.3865
gene-CDR20291_0920	207	75.7244	52	13.083
gene-CDR20291_0921	180	58.2358	140	45.8012
gene-CDR20291_0922	201	71.6873	105	27.9053
gene-CDR20291_0923	1023	857.915	10170	225.848
gene-CDR20291_0924	441	277.984	219	15.0094
gene-CDR20291_0925	906	740.915	85	2.1857
gene-CDR20291_0926	1218	1052.91	5550	100.424
gene-CDR20291_0927	1332	1166.91	437	7.13479
gene-CDR20291_0928	795	629.915	793	23.9845
gene-CDR20291_0929	1455	1289.91	1674	24.7248
gene-CDR20291_0930	210	77.7518	252	61.7489
gene-CDR20291_0931	1395	1229.91	7836	121.383
gene-CDR20291_0932	777	611.915	3846	119.745
gene-CDR20291_0933	414	251.916	1143	86.443
gene-CDR20291_0934	744	578.922	3867	127.26
gene-CDR20291_0935	471	307.264	2589	160.531
gene-CDR20291_0936	765	599.915	5006	158.979
gene-CDR20291_0937	843	677.915	5542	155.751
gene-CDR20291_0938	906	740.915	6005	154.413
gene-CDR20291_0939	735	569.922	3117	104.198
gene-CDR20291_0940	1182	1016.91	1236	23.1565
gene-CDR20291_0941	552	387.344	234	11.5095
gene-CDR20291_0942	276	126.978	3321.1	498.301
gene-CDR20291_0943	1701	1535.91	6670	82.7366
gene-CDR20291_0944	1188	1022.91	4255	79.25
gene-CDR20291_0945	1188	1022.91	6246	116.333
gene-CDR20291_0946	813	647.915	3073	90.3616
gene-CDR20291_0947	561	396.31	1531	73.6003
gene-CDR20291_0948	714	548.936	383	13.2928
gene-CDR20291_0949	1380	1214.91	855	13.4079
gene-CDR20291_0950	705	539.95	37	1.30553
gene-CDR20291_0951	2373	2207.91	2450	21.1409
gene-CDR20291_0952	903	737.915	826	21.3262
gene-CDR20291_0953	552	387.344	744	36.5945
gene-CDR20291_0954	873	707.915	777	20.9112
gene-CDR20291_0955	981	815.915	878	20.5016
gene-CDR20291_0956	222	85.998	1185	262.524
gene-CDR20291_0957	870	704.915	73756	1993.42
gene-CDR20291_0958	867	701.915	8111	220.155
gene-CDR20291_0959	1119	953.915	610.877	12.2007
gene-CDR20291_0960	444	280.91	379	25.7046
gene-CDR20291_0961	1137	971.915	96	1.88184
gene-CDR20291_0962	1203	1037.91	50	0.917799
gene-CDR20291_0963	1410	1244.91	77	1.17839
gene-CDR20291_0964	2649	2483.91	8254	63.3092
gene-CDR20291_0965	603	438.151	1825	79.3558
gene-CDR20291_0966	555	390.329	1990	97.1317
gene-CDR20291_0967	1716	1550.91	6523	80.1306
gene-CDR20291_0968	213	79.8053	1642	391.995
gene-CDR20291_0969	600	435.151	1679	73.5106
gene-CDR20291_0970	372	211.981	701	63.0029
gene-CDR20291_0971	1284	1118.91	13338	227.108
gene-CDR20291_0972	945	779.915	1506	36.7889
gene-CDR20291_0973	1338	1172.91	9613	156.146
gene-CDR20291_0974	978	812.915	5124	120.089
gene-CDR20291_0975	570	405.255	2427	114.099
gene-CDR20291_0976	594	429.161	2696	119.685
gene-CDR20291_0977	576	411.229	1945	90.1103
gene-CDR20291_0978	972	806.915	5546	130.946
gene-CDR20291_0979	168	51.0246	21	7.84113
gene-CDR20291_0980	585	420.188	4789	217.14
gene-CDR20291_0981	660	495.007	3623	139.443
gene-CDR20291_0982	1062	896.915	24704	524.753
gene-CDR20291_0983	894	728.915	5397	141.064
gene-CDR20291_0984	489	324.939	3810	223.389
gene-CDR20291_0985	2979	2813.91	30366	205.597
gene-CDR20291_0986	684	518.963	11032	405.002
gene-CDR20291_0987	798	632.915	12545	377.628
gene-CDR20291_0988	285	134.385	4734	671.144
gene-CDR20291_0989	1131	965.915	5953	117.418
gene-CDR20291_0990	414	251.916	4577	346.15
gene-CDR20291_0991	330	173.501	40	4.39235
gene-CDR20291_0992	792	626.915	165	5.01435
gene-CDR20291_0993	1143	977.915	2249	43.8155
gene-CDR20291_0994	1194	1028.91	245859	4552.46
gene-CDR20291_0995	1845	1679.91	7117	80.714
gene-CDR20291_0996	702	536.95	5765	204.552
gene-CDR20291_0997	1422	1256.91	4060	61.5403
gene-CDR20291_0998	312	157.498	10468	1266.27
gene-CDR20291_0999	318	162.752	20970	2454.77
gene-CDR20291_1000	291	139.349	7157	978.512
gene-CDR20291_1001	1287	1121.91	16036	272.317
gene-CDR20291_1002	369	209.184	8151	742.371
gene-CDR20291_1003	1206	1040.91	683	12.501
gene-CDR20291_1004	567	402.26	317	15.0138
gene-CDR20291_1005	1260	1094.91	89	1.54863
gene-CDR20291_1006	714	548.936	514	17.8394
gene-CDR20291_1007	1275	1109.91	993	17.0451
gene-CDR20291_1008	789	623.915	906	27.6657
gene-CDR20291_1009	1221	1055.91	4402	79.4256
gene-CDR20291_1010	1392	1226.91	4451	69.1166
gene-CDR20291_1011	1281	1115.91	767	13.0949
gene-CDR20291_1012	1197	1031.91	27682	511.085
gene-CDR20291_1013	525	360.545	18835	995.28
gene-CDR20291_1014	177	56.3877	15153	5119.81
gene-CDR20291_1015	558	393.325	6577	318.578
gene-CDR20291_1016	1023	857.915	7333	162.846
gene-CDR20291_1017	987	821.915	8503	197.099
gene-CDR20291_1018	930	764.915	8710	216.942
gene-CDR20291_1019	951	785.915	11144	270.15
gene-CDR20291_1020	750	584.922	7449	242.627
gene-CDR20291_1021	225	88.1472	4007	866.064
gene-CDR20291_1022	1239	1073.91	35707	633.465
gene-CDR20291_1023	1719	1553.91	1459	17.8882
gene-CDR20291_1024	2001	1835.91	2793	28.9839
gene-CDR20291_1025	249	105.752	5	0.900784
gene-CDR20291_1026	726	560.936	11	0.37361
gene-CDR20291_1027	1314	1148.91	89	1.47585
gene-CDR20291_1028	447	283.815	23	1.54395
gene-CDR20291_1029	1986	1820.91	2672	27.9567
gene-CDR20291_1030	969	803.915	56	1.32714
gene-CDR20291_1031	522	357.586	23	1.22543
gene-CDR20291_1032	213	79.8053	5	1.19365
gene-CDR20291_1033	387	226.165	16	1.34783
gene-CDR20291_1034	1206	1040.91	77	1.40934
gene-CDR20291_1035	618	453.101	25	1.0512
gene-CDR20291_1036	555	390.329	52	2.53811
gene-CDR20291_1037	690	524.95	57	2.06869
gene-CDR20291_1038	363	203.563	4283	400.857
gene-CDR20291_1039	507	342.748	1667	92.6617
gene-CDR20291_1040	1071	905.915	683	14.3639
gene-CDR20291_1041	1206	1040.91	1387	25.3864
gene-CDR20291_1042	216	81.8742	85	19.7793
gene-CDR20291_1043	888	722.915	1265	33.3382
gene-CDR20291_1044	438	275.06	2187	151.482
gene-CDR20291_1045	1866	1700.91	6538	73.2321
gene-CDR20291_1046	813	647.915	1113	32.7278
gene-CDR20291_1047	1662	1496.91	3979	50.6426
gene-CDR20291_1048	867	701.915	890	24.1571
gene-CDR20291_1049	522	357.586	662	35.271
gene-CDR20291_1050	459	295.513	928	59.8289
gene-CDR20291_1051	1059	893.915	221	4.71016
gene-CDR20291_1052	825	659.915	14142	408.284
gene-CDR20291_1053	1122	956.915	1532	30.5017
gene-CDR20291_1054	876	710.915	1715	45.9606
gene-CDR20291_1055	693	527.95	1192	43.0153
gene-CDR20291_1056	825	659.915	1481	42.7569
